% continuousInputs: true
% inputNoiseStandardDeviation: 0.1
% addNoisyOutputs: false
% inputNoiseProbability: 0.1
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$TwoPartitionLimitedOutputsGenerator
% maxOutputVectorsPerInstance: 3
% resultRows: 10000
% Number of instances before adding noise (numInputsVectors): 20
% numOutputVectors = 20
% numInputVectors: 20
@RELATION 'synthetic: -c -6 '
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE class1 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class2 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class3 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class4 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class5 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class6 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@DATA
-0.41701792961128636, -2.388259561087602, -1.232026872735963, t, r, h, o, m, t
-0.386292046160722, -2.4754151991974336, -1.1913162811352294, t, r, h, o, o, t
0.08098491883068204, 0.20465466553334155, -1.1788161816141118E-4, h, s, s, o, h, e
0.028834311508712192, -1.585775985542567, 0.5080957332848173, g, r, r, o, h, e
-0.44972602755179214, 0.25512584379400444, 1.1508882719519469, l, r, m, p, r, t
-0.24259759686127647, 0.1252564682572151, 1.142034314813746, l, q, m, o, r, t
-0.33556525929241826, -2.4918316179212625, -1.252084426593565, s, f, s, o, o, t
0.23555037343667634, -1.4955906956989016, -0.4390249264014745, o, u, m, j, g, k
-0.3449596002804787, -0.8314624042059612, 0.24084701575477732, g, h, m, u, q, t
-0.28367200145427385, -2.4558990921923147, -1.4696207138018718, u, o, k, o, o, t
1.0761332697888644, -0.3282909145992344, 1.592372997517962, s, u, p, k, t, o
0.8668464685301256, -0.2415011931370789, 1.449244196014605, r, u, p, k, t, o
-1.2154096879571616, -0.8645070073627423, 1.1346509048476199, s, e, s, h, m, m
0.35446127238229214, -0.28965185612507494, -0.030973596870309927, o, l, j, t, u, i
0.007406383168535258, -1.5390074357886407, 0.47273941301684885, g, r, r, o, h, e
1.224612245545392, 1.7219613330472612, -0.4037794148291387, g, h, m, s, l, p
1.04865944746359, -0.3547700786715678, 1.4445152230697278, o, u, l, k, t, o
-0.25803865590902053, 0.24347559356679935, 1.189981986120126, g, r, q, p, r, t
-1.2848734270182403, -0.911104444428754, 1.1508673381912524, s, e, s, i, m, o
-0.15279281958814858, -0.042464576028651446, -0.039520755484389006, h, s, s, o, h, e
-1.12188216791441, -0.9613263082959369, 1.3303800767673666, s, e, t, j, m, m
0.2528310219021487, -0.5563983675980368, 0.09989779363725379, h, s, s, u, q, t
-0.014721783543617563, -0.05168744930407794, -0.18191179790915965, s, u, p, o, h, e
-1.0409538892526875, -0.7381080393076472, 1.1421870485485581, h, s, r, i, m, m
-0.2792707049206532, -0.7488784072254113, 0.2734730963667299, r, f, p, u, q, t
1.027192843880682, -0.550529025429454, 0.22069130419476024, l, q, m, s, u, l
-0.41951332834473165, -0.04928351118536, 1.1773031128495546, i, g, q, r, r, u
1.9093554031795807, -1.082638032589947, -0.09244508151221509, o, s, e, u, u, i
0.20805811682485859, -0.5977380174623289, -0.01435769908580712, g, r, r, o, o, g
1.145221415134062, 1.541928731438558, -0.15516240329996855, g, h, m, i, m, m
0.2690576138307081, -1.578178331593221, -0.4791498156000502, u, l, s, j, g, k
-0.009388681582457627, -0.05361024027137577, -0.1607228205632326, s, u, p, o, h, e
1.032183068499232, -0.2539209044738395, 1.618289862151209, e, t, u, k, t, o
1.3891547124517278, -0.09589599351472633, 0.7712365751144122, t, r, h, u, u, h
0.7830092031310554, -0.3391430806091706, 0.2288644540615853, s, e, s, o, h, e
-0.770826081549539, -0.1862722602986577, -0.32667250473730225, u, o, k, u, h, e
0.9198472971873013, -0.17627922073493424, 1.571887437244265, o, u, l, k, t, o
1.7681408880576115, -1.0680223551011476, -0.3341357841147261, o, s, e, u, u, i
0.9847572258558022, 1.4687272085357828, -0.2659007487216162, g, h, m, i, m, m
1.2950900744041636, -0.33017766258938475, 0.877999994515819, t, r, h, u, u, i
1.0795281104434231, -0.573394648224404, 0.34253618649360684, l, q, m, s, u, l
-0.02279245248597949, -1.5360851676140421, 0.5050616679358279, g, r, r, o, h, e
-0.3640708757002307, 0.04995979092846396, 1.0056987787919736, i, g, p, u, r, t
0.1452462580732347, -1.6146068966954934, -0.32450100549758326, u, l, s, j, g, k
0.47312459572300125, -0.44749859521629504, 0.06185501855471483, g, h, m, u, u, i
-1.9429197343131506, 1.2689500293367675, 0.2002411052590442, m, j, p, p, r, t
1.1460448346805634, -0.5772882612049013, 0.18548521155218145, l, q, m, s, u, l
0.5324974565444929, -0.3831526446439499, 0.037616636581191895, g, g, m, u, e, i
0.6664017405297049, 0.41824217938281233, -0.7246337446946174, g, h, m, o, h, e
-0.28910885498867633, -0.06478417356333671, 1.0295286035611024, u, l, s, u, q, t
-1.1559852736063592, -0.9854140474826311, 0.9253804182341268, s, e, s, i, m, m
0.31584441278010933, 0.13354308981138124, 0.0449823197278187, s, u, p, o, h, e
-0.5033536069734316, -2.4713551512941496, -1.3424551692483522, u, o, k, o, o, t
0.16852254468168384, -1.3998684344452585, 0.35627498687720094, g, r, r, o, h, e
-0.27919809603567614, -0.7999155228726045, 0.4956689053977137, g, h, m, u, q, t
-0.017979476204854385, -0.052097994022898136, -0.07278313872106781, s, u, p, o, h, e
0.23929209377885619, -0.5698488104870005, -0.0983075351995254, s, e, s, p, o, f
0.060921896694262595, -1.6194772257549015, 0.4787101954537803, g, r, r, j, g, k
-0.5216217447351994, -2.266020674626451, -1.2633375458630485, s, e, s, o, o, s
-1.131728565285878, -0.9053224790929615, 1.1500239392035994, s, e, s, i, m, m
-0.34037398814460906, -0.10539189374942733, 1.143087636407506, i, g, p, r, r, u
-0.33401890352532526, 0.15183256970242448, 1.1065534056792483, m, q, m, p, r, t
-1.963419513538149, 1.210594557762721, 0.12752610333288392, o, j, p, p, r, u
1.7397770788763842, -1.1448561816952019, -0.3108481546345049, o, u, l, t, u, j
0.4564713241619583, -0.4607517055251761, -0.08548582377713593, o, l, j, u, u, i
-0.36494163676092894, 0.09309027423509511, 1.061550959462237, l, q, m, p, q, t
1.781197699811414, -1.0603784379104297, -0.3541114990720243, m, s, e, u, e, j
-0.6793303096234597, 0.024769523127821047, -0.2074674222859508, u, p, k, u, h, u
-0.45942554123634555, 0.2386983860786976, 0.9855894994021537, m, j, p, p, s, t
0.024996457324304958, -1.5234900697995355, 0.19658087251389747, g, q, r, p, e, i
0.23896076230237748, -0.5209662100625556, 8.448794952653493E-4, g, r, r, p, o, h
-0.5824111598424737, -0.023468660486708967, -0.09526678734317752, e, t, u, u, h, u
0.5691908598738374, 0.3229359501884287, -0.6468856499180526, g, h, m, m, j, k
-1.1297113601001756, -1.1097562934183527, 1.2817630125135266, s, e, r, i, m, m
-0.39288805792599873, 0.4005355575792685, 1.2532375518976595, l, q, m, q, r, t
0.040643295321277265, -1.382810543193928, 0.1903944666937256, g, r, r, p, e, i
0.612482675748651, 0.5143577382058725, -0.5619768187764117, g, h, m, o, h, u
1.293377103833414, -0.18313716628775267, 0.6357507752846641, j, r, q, u, u, i
0.8296608700382478, -0.31627244967581364, 0.3429994266177524, g, r, r, u, o, g
-0.18177712138756377, 0.21246840303674946, 1.0716230449912838, i, g, p, p, o, g
-2.184002538370896, 1.223623292758258, -0.060337671999313246, j, r, q, p, r, t
-1.1710774011555516, -0.7766308936727081, 0.9963596260805473, s, e, s, i, m, l
0.2643240881954142, -1.5339560975971376, -0.18439780563759967, o, u, k, k, t, o
0.5307443818894503, 0.43872334343105135, -0.49296444248541754, g, i, m, o, h, e
0.17749207932679506, -1.467010460811358, -0.20332686437054331, u, l, s, f, s, e
1.1903381237962287, 1.537517090644338, -0.3984184342677475, g, h, m, j, m, m
0.6888641920522993, 0.3462599713648321, -0.5415579425407816, g, h, m, o, h, e
0.6200103461430851, 0.43683663893314284, -0.3556230635724088, g, h, m, j, g, k
-0.2756927383392718, -0.8670587597346647, 0.38178295747462593, r, f, p, u, q, t
-1.4086668082374996, -0.08691950150461368, -1.333091894432519, h, s, r, s, u, l
0.2737563523077516, -0.6709948191954712, -0.16232096289881626, s, e, s, u, q, t
0.15316552961072338, -1.627804887412868, -0.1559406745309221, o, u, k, j, g, j
-0.36307454363289493, -0.8473450140885754, 0.07911202102474155, g, h, m, t, q, t
0.4059469062010394, -0.3257985068677474, -0.022895591308663574, g, h, m, t, t, i
1.251202259009047, -0.21996878621640742, 0.7405411781183084, t, r, h, t, u, i
1.109592291840142, 1.6649652838242424, -0.32819897607669335, g, h, m, s, l, p
0.6862392875282459, 0.34410086121863864, -0.5299005942605783, g, h, m, o, h, f
0.021149515588718713, -0.0014709125098215543, -0.04559602912463409, g, s, s, o, h, e
1.7223236676400213, -1.1600616909132806, -0.11274000081389182, o, u, k, u, u, i
0.33631521393686115, -0.6416699272153833, -0.18236326782967832, g, r, s, u, q, t
0.3216189389743225, -0.5394400994797085, -0.0766104927739662, h, s, s, p, o, g
-2.1839233282025425, 1.1717973384464877, 0.11281668798636416, s, u, p, p, r, t
-0.43615055064358055, -2.5147316392617447, -1.366830116454861, t, r, h, o, o, t
-0.1884263261048023, -0.8753347944862298, 0.19066082661187767, r, f, p, u, p, t
1.003262790527614, -0.13352766319174433, 1.7463844203222854, o, u, k, k, t, o
1.0939405319118176, -0.1317579780743024, 0.8140782009642732, t, r, h, u, u, i
0.4058049164956238, -0.25289652115805294, -0.1927061108792576, g, h, m, u, u, i
0.33864211222025586, -0.23148318336552848, -0.2205594795131976, g, h, m, u, u, i
-0.10368653113951001, 0.06508400453899031, -0.27969910887863514, s, u, p, o, h, e
0.08845305546010249, 0.07308983762159063, -0.16711739625273456, h, s, s, o, h, e
0.05030455721655075, 0.07800375411796644, 1.0613270168013877, u, l, s, r, r, u
0.4575688343355658, -0.5248579782055955, -0.14558626203896424, p, l, j, u, u, i
-0.2859827326675114, -0.9613002195736808, 0.28922293029951895, r, g, p, u, q, t
-0.292935191700621, -0.8456254447875534, 0.3390351884737026, r, f, p, u, q, t
0.19794271696509091, -1.7766708875285822, -0.2082420736160409, u, l, s, k, t, o
1.3607030892605245, -0.2154110742107798, 0.6981106581809257, t, r, h, u, u, i
1.0839934147399513, -0.2971204655243582, 0.31262374137705906, o, s, e, s, u, m
1.0005203187242047, -0.20558698505307163, 1.4726164579360848, e, t, u, k, t, o
0.3650397977849964, -1.622564354400722, -0.130031235724022, o, u, l, j, g, k
1.3727269632054773, -0.03405115837738082, 0.8608204570904364, j, r, q, u, u, i
1.17249094668325, 1.7065478965821956, -0.288897728779355, g, h, m, i, m, m
-0.6061794213222053, -0.32252875634177935, -0.11779031706447807, e, t, u, u, h, u
0.1194635753738153, -1.3823103872747635, 0.5146020215060119, g, r, r, k, h, k
0.787597611887146, -0.19211962316111186, 0.16293013798192346, s, e, s, o, h, e
-0.5324188733936485, -2.106759234951014, -1.3159661855817941, u, o, k, o, o, t
0.48361185481434227, -0.3864351920833216, 0.004980574123038123, o, l, j, u, u, i
1.0884654411203964, -0.38287217389537115, 0.2993763219000217, l, q, m, s, u, l
0.28527457346987295, -1.6992095177889635, -0.32150556778606687, u, l, s, f, s, f
0.7729746161502523, -0.2978392714304881, 0.26145183952628337, h, r, r, o, h, e
1.0153282559375088, -0.4090365371207624, 0.09179864191335185, o, s, e, s, u, l
-0.5058105316348251, -0.08667994547993954, -0.006930199754101418, u, o, k, u, g, u
-0.35199043317896234, 0.14497906600021532, 1.1805843677775245, m, j, p, p, r, t
-2.0250820663004276, 1.1324280797954287, 0.030015099375839672, m, j, p, q, r, t
1.834854631674178, -1.2139393537978833, -0.1356649421878534, o, s, e, u, u, i
1.976861998598419, -1.1105235301923932, -0.238395082263646, o, s, e, t, u, i
-0.7611131773073192, 5.438072314907227E-4, -0.1361218033259193, u, o, k, u, h, u
-0.6811664343503914, 0.004345206142009089, -0.10109651274333606, e, t, t, u, h, u
1.8751785728558805, -0.9797212709822262, -0.14614268726195265, o, u, k, u, u, j
1.3120548187899161, 1.5570048623022754, -0.23912776487197948, g, h, m, t, l, q
-2.0573477029857976, 1.0447146491978796, 0.23164967392012192, s, u, p, p, r, t
1.1611654484305929, -0.14074096889418353, 0.7009960637626478, i, r, q, e, u, i
-0.21776051274079797, 0.38412778819630405, 1.3145391499172425, l, q, m, p, r, t
0.9822693904322497, -0.2798725816658714, 1.540303608284697, e, u, u, k, t, o
0.07328992657956107, -1.6031610670773402, 0.3094869778251606, f, r, r, p, e, i
0.6433941412686269, 0.45284194527080857, -0.36097910796303373, g, h, m, p, j, k
0.1714326820578493, -0.4681300431485812, -0.1527470058550104, r, e, s, t, q, t
-1.2924090697442123, 0.016868703224764, -1.5963954468926862, i, s, s, s, u, k
-0.204731765436655, -0.17522828135760332, 1.1071775951314993, u, l, s, p, o, g
-0.656469869742947, -0.0963324343492286, -0.2618057969221317, u, o, k, r, r, u
-0.300792422382751, -0.7160308411047627, 0.2272257652031462, g, h, m, u, q, t
0.5790531742885303, 0.1361168600812584, -0.4462296303048885, g, h, m, o, h, e
-0.16760962902228638, -0.0013482412077391315, 1.0663280816066996, i, g, p, p, m, g
-0.22477349137823988, -0.8533676172237853, 0.4787046594984483, l, u, m, u, q, t
0.595424460429284, 0.3313043384225527, -0.4064842614070611, g, h, o, o, j, k
0.19781653975135483, -1.5777301017137701, -0.24553550113322087, o, u, l, f, s, e
1.082282942381809, 1.6758581986744903, -0.2747484102853269, g, h, l, s, l, p
-0.14580176563123864, 0.19127064738017238, 1.1612747001749868, m, j, p, p, r, t
-0.5372838581027373, -2.421577059644302, -1.5275835494383858, u, o, k, o, o, t
-0.35022471751961975, 0.255494575476877, 1.0552425913765158, m, j, p, p, r, t
1.2644343130621958, -0.3843157347059321, -0.012763717013915321, m, j, p, s, u, l
0.17495313183297037, -0.16754168756319024, 0.0016756017850650812, r, u, p, o, h, e
1.7925431999957124, -1.208395281899717, -0.3198301169029859, o, s, e, u, u, i
1.0881706667912125, -0.1525988974023275, 0.907179097846957, t, r, h, u, u, j
-1.9961565338059062, 1.1608556831468415, 0.2392282323039388, m, j, p, u, g, u
-0.11784170411095643, 0.034875159514510236, -0.01196816220329397, h, t, s, o, h, e
1.0885851005339902, -0.26029663857347585, 1.69222414739275, u, t, u, k, t, o
1.088356206833912, -0.3194909673574658, 0.14028377654969773, l, q, m, s, u, l
1.0181918903588607, -0.1482529013091311, 1.77776153991043, o, u, l, j, u, o
-0.6179145101795267, -0.205997045026577, -0.06367658155162496, u, o, k, r, r, u
1.0776682410134606, 1.6143913990614813, -0.196722796644138, g, h, m, i, m, m
-1.4573233853056609, 0.12736680677000334, -1.5113762068875827, h, s, r, s, u, l
0.6283505757303485, 0.350822430970946, -0.5294876545103874, g, h, m, j, g, k
0.28565311386376235, -1.6764673884340078, -0.2861995553477081, u, l, s, f, s, e
0.6725402400574545, 0.4757261582355107, -0.5211623842774815, g, h, m, j, g, k
0.4965621969152107, -0.5380124631797631, -0.06824150824638439, r, u, s, t, q, u
-0.4287650368019296, 0.2282098011025761, 1.1860406614656456, l, q, m, e, o, g
-1.9483362769495132, 1.1145928635789693, 0.003920519412563314, m, j, p, p, r, t
-1.1214036758644885, 0.07233914792756427, -1.5001848497023467, h, s, s, r, u, l
0.30473468552469396, -0.6657609907118007, 0.15373754296257264, g, h, o, u, u, i
-0.6418284605924185, -0.22379697104660357, -0.23168198975174942, u, o, k, u, h, u
-1.2688843374325534, 0.027481304190431075, -1.4467684884710599, g, s, t, s, t, l
1.3205205940258347, -0.06683749223291056, 0.6958881553201679, t, r, h, u, u, h
0.9670883275520235, -0.20492297494399553, 0.17158841734972288, s, e, s, o, h, e
0.5572413374746416, 0.20750266661123054, -0.5784858237728263, g, h, m, o, j, k
1.0598721672265123, -0.177963259789869, 0.23388171007335937, p, s, e, s, u, l
-0.35849220243755187, 0.2154834423484127, 1.1428230719046162, g, r, r, p, r, t
1.1394470928852192, 1.6279915126718936, -0.6094742747123408, g, h, m, s, l, p
0.8915131926379639, -0.21160200050157907, 0.13900081427516692, g, r, r, u, m, g
0.8362330664290218, -0.3690335749762785, 0.1195574752716247, g, r, r, u, o, f
-0.7006918633674348, -0.3180464935806053, -0.2214680039380378, u, o, k, u, h, u
0.9680762975234156, -0.5254116992137154, 0.22150053803842598, g, r, r, u, o, g
1.4012769468427866, -0.2509780560520687, 0.8992302748974799, r, f, p, u, u, i
0.23683938032643304, -0.5751713800582511, -0.1309252699602246, h, s, s, u, q, t
0.029702163621493104, -0.13662571209161645, 0.002554692030293765, h, r, s, o, h, e
-0.3068407481664842, -0.8933847803819116, 0.27845083934064113, l, u, o, u, q, t
0.22963921743702728, -1.4912241982918142, -0.26741213973832667, u, l, s, j, g, k
-0.32151737487695414, -2.5048389234009476, -1.4465042655447304, u, o, k, p, o, t
1.3580018567533014, 1.5301791092173382, -0.36627981031908086, f, h, m, i, m, m
-0.06425996805808745, -0.09065764576694402, -0.13673048262870002, s, u, p, o, i, e
-0.07210897591894469, 0.09503437285996849, -0.13639487335078104, h, s, s, m, i, e
1.1489413644346058, 1.504055518063772, -0.24113451759744864, g, h, m, i, m, l
1.196379859875386, -0.014746228203036088, 0.9036355390434445, t, r, h, u, u, i
-0.07221281041177541, 0.002435461704216369, 9.68018492528186E-4, s, t, p, m, h, e
0.8809208253662151, 1.5538663774397659, -0.2704858371849939, g, h, l, i, m, m
0.6125177016360489, -0.2749314498466493, 0.22183099996124814, s, e, s, o, h, u
0.13815440969387438, -0.6385843164612107, -0.02561644955827147, h, s, s, p, o, g
-0.6708944355409329, 0.04738844452669913, -0.18511828059966431, u, o, k, u, h, u
1.1782137917263165, -0.3415224674783016, 1.6106874682123835, m, t, l, k, t, p
0.12802950687694473, -0.7469663629905139, -0.0730537689125575, i, s, s, p, o, g
0.520955311725827, -0.4617758063342925, -0.22836057429513074, g, h, m, u, u, i
-0.04033008941563465, -2.2540473476237897, -1.0994363343591183, u, o, j, o, m, t
0.2119936616356529, -0.5572878846591253, -0.10386058285463064, s, e, s, u, o, g
-0.45177425306639357, 0.0712071487884482, 1.3091502337945036, l, q, m, p, r, t
0.29616357761365214, -1.4538133062327931, -0.2601681178880771, u, l, s, j, g, k
1.0350499673343962, -0.0014533807688684175, 1.5847620962692603, o, u, l, k, t, o
-0.3763351903807364, -0.7061019888407595, 0.30483375988418215, l, u, m, u, q, t
-0.23687691319660817, -0.013047024959686015, 1.0899402005129055, i, g, p, p, m, g
-0.21162177021355308, -0.13124101397612772, 1.21631173139195, j, g, o, r, r, u
0.08704279059055417, -1.3277695742950173, 0.545702461678182, g, r, s, p, u, i
-0.4361887995910193, -2.62970541394725, -1.3114213674248931, u, o, k, o, o, t
-1.519850578645642, 0.12159483498661296, -1.456737508467702, h, s, s, s, u, l
-1.2507261429926402, -0.8809679744393102, 1.3256571683726912, s, e, s, i, m, m
-0.6832337250579537, -0.1084983296305716, -0.21991659347772924, u, p, k, s, r, u
1.6973074469036582, -0.981715316627267, -0.030335672051262724, o, s, e, u, u, i
-0.27031840735870094, -0.21129729225798793, 1.1724799919979787, h, g, p, u, q, t
-1.9338034661881593, 1.2135229485104473, 0.008997107785570585, m, j, p, p, r, t
-0.28639063490209293, 0.14516673372594002, 1.045934814556599, m, k, p, p, s, t
-0.18290156695893556, -0.754238557640046, 0.36779120815764754, l, u, m, e, q, t
-0.30409145271116245, 0.3207597938790592, 1.0204799226509127, l, q, m, q, r, t
1.0693585057825457, 1.6786573669010079, -0.12449652438212191, g, h, m, s, l, p
0.3815271949396087, -0.5540762748581134, -0.04548731122803634, g, h, m, t, u, i
-0.6765737643199482, -0.24515461364212088, -0.18682055208644394, e, t, u, u, h, u
1.2123322631935771, -0.2960730023131917, 1.6873655218587107, o, u, l, k, t, o
-0.41498895500862176, -0.9372759597789927, 0.38985247802630324, r, f, p, u, q, t
-1.1302498570213184, -0.939744575344014, 1.079406458404141, s, e, s, i, l, o
-0.577640616786418, -0.10416334919207512, -0.10268989193752145, u, o, k, u, g, u
-0.025997051236758474, -0.006715151490293659, -0.17561588046020166, h, s, s, o, h, e
1.142170318505739, -0.4115072684610869, 1.6715669407822933, e, t, u, k, t, o
1.2490830740924057, -0.5367677580644606, 0.43412268537239773, l, q, m, s, u, l
0.4779983956986566, -0.43237612122883756, -0.09518453111272515, o, l, j, u, u, i
1.6637146446979292, -1.1302110142882518, -0.15508872179483404, o, s, e, u, u, i
0.07180539289101767, -0.06370801957058514, 0.07089512011746706, h, s, s, o, h, e
-1.9407793804197886, 1.337541664092831, 0.08927088853807569, m, j, p, u, h, u
-0.40550837764084735, 0.35121930495094983, 1.0884006695187325, l, q, o, p, r, t
0.8521766259166628, 0.38982718449394765, -0.30415070840365266, h, h, m, j, g, k
-0.13820350761495845, -0.05891743791041744, 1.0397178058291336, t, r, h, u, q, t
0.3441230065008184, -1.6295573238601344, -0.24946523192086809, o, u, l, j, f, k
0.7258289352091468, -0.3337250034042927, 0.25260089190984775, s, e, s, o, h, e
0.39407803367312266, -0.5094522063775644, 0.015426608670250141, o, m, j, u, u, i
0.6807352664515002, -0.340052412623187, 0.22984721600029923, g, r, r, o, h, u
0.2253477848038104, -1.4957059634118806, -0.483442485511412, o, s, e, j, g, l
1.1357204720579737, -0.3958784048125045, 0.21482924194410094, s, e, s, o, h, e
0.08438178587119913, -0.6127523724563726, 0.03541750967631806, g, r, r, q, p, g
0.18696737095999827, 0.0012848724995881723, -0.105884966604951, s, u, p, o, h, e
1.9810483101646652, -1.0714912595038515, -0.05089096063053711, o, u, l, u, u, i
-1.247296930367419, 0.12660708413561994, -1.4955558515450251, h, s, s, s, u, l
-1.960839615008569, 1.435024938091004, -0.11189298653961399, m, j, q, q, r, t
0.2983879009427468, -0.33286626357134746, -0.07023351967855322, o, l, j, u, u, i
0.06442730437493487, -0.4829227747992457, -0.010552681179377237, h, s, s, u, o, g
1.0871749357221614, -0.5205806053346552, 0.30012820777310756, l, q, m, s, u, l
-1.3465674001869652, -0.8593606086207651, 0.9742406637386578, s, e, s, i, m, m
0.6883528604618769, -0.44739971548891433, -0.16353640261607535, g, i, m, u, u, i
1.7279906854943878, -1.0882766716939474, -0.3008073040669533, o, s, e, u, u, i
0.020556407503320988, 0.23447500674734018, -0.006465688470338099, s, e, p, p, h, e
1.079807071339937, -0.39771396383510593, 1.6408141455238825, o, u, l, k, t, m
-2.04686880348466, 1.1773576418388012, 0.0013817928740309793, m, k, q, p, r, t
1.0302108267624044, 1.591798168991607, -0.13658365908807465, g, i, m, s, l, p
1.9596388290935092, -1.2164862750567822, -0.3169890166277294, o, s, e, u, u, i
-0.10914741707875328, 0.1161718667159094, -0.33241492983465226, s, u, p, o, h, e
1.2103366080762359, 1.6427168504115723, -0.2575092797803073, g, h, m, s, l, p
-0.6053763785293766, 0.195676943953863, 1.2097841952856745, m, j, p, p, r, t
-1.251277813286892, -0.9301881481967733, 1.2427624674517128, s, e, s, i, m, m
-0.39350585877618627, -0.20377363996704256, -0.19653712824489908, e, t, t, u, h, u
