% inputNoiseStandardDeviation: 0.1
% numNoisyOutputColumns: 0
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$LimitedOutputsGenerator
% maxOutputVectorsPerInput: 3
% resultRows: 2000
% Number of inputs before adding noise (numInputsVectors): 20
% numOutputVectors = 20
% numInputVectors: 20
@RELATION 'synthetic: -c -8 '

@ATTRIBUTE x1	NUMERIC
@ATTRIBUTE x2	NUMERIC
@ATTRIBUTE x3	NUMERIC
@ATTRIBUTE class1	{e, f, g, h}
@ATTRIBUTE class2	{e, f, g, h}
@ATTRIBUTE class3	{e, f, g, h}
@ATTRIBUTE class4	{e, f, g, h}
@ATTRIBUTE class5	{e, f, g, h}
@ATTRIBUTE class6	{e, f, g, h}
@ATTRIBUTE class7	{e, f, g, h}
@ATTRIBUTE class8	{e, f, g, h}

@DATA
-0.7581548085435132,0.8680006180695967,-0.02032459681793722,e,e,f,e,e,g,g,e
0.4618112148875424,1.063428546389688,1.099256039874122,h,g,h,h,g,e,h,g
-0.684518845916064,0.5792664453565144,0.9564935811430311,h,g,g,h,e,e,f,h
0.3183358665623895,1.0981030870843949,1.1099337222302494,g,g,g,h,e,h,e,f
0.28029254523521874,0.16851382561051242,-0.3205471400631946,e,e,f,h,h,f,e,e
0.7943664773043044,0.1635590675231639,-1.4613912683385566,h,g,h,g,g,e,g,g
0.44614960789138286,-0.19866963252683809,-1.3512838950216493,h,g,g,h,f,e,h,h
-3.0217283452462773,0.4282223569510277,0.44514855832036304,e,g,f,h,g,g,f,h
-0.5227517525314705,-0.7646118013155051,-0.6860085482196102,e,f,h,g,h,e,f,f
0.367749857434192,-0.2080488303960554,-1.2541459149158922,e,g,e,g,g,h,f,f
0.10965240260370623,0.787843742332911,-0.2839382023021796,g,h,e,e,g,h,f,e
-0.29338547407575355,1.5393759670522351,0.26586557610021133,h,g,g,h,e,h,e,f
0.7542697883609741,0.18529959658141298,-0.47518488504571577,h,g,f,e,e,h,h,e
0.8562244064073129,0.7313160515485818,-0.5129536037683768,g,g,g,h,e,h,e,f
-0.754794035084011,0.7324066209548622,-0.12583406849406048,f,e,f,f,e,g,g,e
-0.3813093613000181,1.7526763785718131,0.3351895496944796,h,g,g,h,h,e,f,h
0.8151112154559196,0.03744370740368777,-1.3461529760116357,h,e,h,g,e,h,f,h
0.06641067150351435,1.0544913379721896,-0.2228803450914249,f,h,f,f,h,h,f,g
-0.634204579960586,0.4481370764713171,0.8126336935907613,h,g,g,g,e,e,f,h
0.11636814297915851,1.16845475278323,-0.1399571949492969,f,h,f,f,h,e,f,g
1.1245870719736264,0.857901584569879,-0.6868295153426854,g,g,g,h,e,h,e,f
0.6257474791480897,0.29935043189290744,-0.4457168425269304,f,h,e,g,f,f,g,e
-0.09237403091801252,0.8022408977661101,-0.3688344698030178,f,h,e,h,g,e,g,e
-1.9819370402632834,-0.8980447472094953,0.8206858048198687,f,f,f,f,f,g,h,g
0.44946461823561884,-0.9781994133226495,1.81271488666107,e,e,f,h,h,f,e,e
0.5627219166376706,-0.4170603572923305,0.9862497359180579,e,g,g,h,g,g,f,h
-0.7777215858851618,0.8545016259396832,-0.08756766193251936,f,e,e,f,e,h,g,h
0.8470363921474648,0.7733175199600985,-0.6460895131986559,g,g,g,h,f,h,e,f
0.5628036595380512,-0.4399424338321934,1.934457997981184,g,g,g,h,e,h,e,f
-0.400140809125283,0.6973836472263372,0.8774618330087485,h,g,g,g,e,e,f,h
0.2900035122943741,-0.052998767285466986,-0.4947499156349598,e,e,f,h,h,f,e,e
0.33855522522759673,1.0344139860914245,1.0958589088186568,e,g,h,g,f,e,h,g
1.527181816963209,0.6252758879302994,-1.0525707496366308,h,h,h,g,e,h,f,h
-0.762415717066459,0.5224481019591328,0.9233286818558698,h,h,h,h,e,e,f,h
-0.10634797238686963,0.7790866545929992,-0.2891637809897831,g,h,e,e,g,h,f,e
-1.8315510670747823,-1.4735075510330973,-0.49947297708933097,g,h,e,e,g,h,f,e
-1.8400905509073735,-1.563156349020717,-0.6951530929320634,e,h,f,f,h,h,f,g
-1.9959796572786608,-1.0995337313837865,0.7381094725117507,f,f,f,f,g,g,e,g
-0.4523641276577419,1.7330044140119893,0.23346956504265823,f,g,f,h,f,h,e,f
-2.8699745733574837,0.5780038066010028,0.4591274228089839,e,g,g,h,h,g,f,h
-2.2093021315368047,-0.907805268386162,0.9342544541271134,h,e,e,e,h,h,e,h
0.9093306834815829,0.5382435594936722,-0.7551471180527545,g,g,g,h,e,h,e,f
-0.4192700355520318,-0.7300345143064068,-0.60074736661443,e,f,h,g,h,h,g,f
-0.0883919416020342,0.7423597240183233,-0.15378729171392524,f,h,e,h,g,f,g,e
0.32218197497601203,-0.9720317212324097,1.5666508621011395,e,f,f,g,h,f,e,e
0.4203962223767717,-0.2694492402706266,-1.2490029952464798,h,g,g,h,e,e,h,h
0.36357656052715753,1.0789128568333681,1.1590590291730016,h,g,h,f,g,e,h,g
-0.4842041463383913,-0.9733869277143292,-0.5025717439559649,e,f,g,g,h,e,g,f
0.7193607638897741,-0.44818066677118573,1.099620247396661,e,f,h,g,h,e,g,f
-0.44749005972746037,1.615741601451717,0.5177517367115791,g,g,g,h,e,e,f,h
0.3326250592010597,1.4010805811596498,0.9468509226274245,g,g,g,h,e,h,e,f
0.37195086140093103,-0.8349965433807875,1.5131219950652162,f,f,h,f,g,g,g,f
1.0099401535915216,0.16731325879315118,-1.3213900856438872,h,e,h,g,e,h,f,h
-1.8681749957747529,-0.9009031116320693,0.8603502329680351,f,f,f,f,g,g,h,g
-1.9314625970821653,-0.9668160965043515,0.8652786137594414,h,h,h,e,h,h,e,h
0.5251130326558888,0.17996428401296896,-0.5388698132539123,f,h,e,h,g,f,g,e
0.9997990176873931,0.7583476961419651,-0.585211742181631,g,g,g,h,e,h,e,f
0.05499808095833297,0.5236321593389299,-0.1790417852346724,g,h,e,e,g,h,f,e
0.3137079211380546,-0.8224166968960867,1.5181539401926714,e,f,h,f,h,g,g,f
-0.7963360291137563,0.9050575951115912,-0.22014777132354246,f,e,f,f,e,f,g,e
0.515935483061804,-0.3244658873278547,1.915404948158713,g,f,f,f,g,g,h,g
-1.7469227566659293,-1.457396032454572,-0.7472439666314605,f,h,g,f,g,g,f,f
-0.5481355171176426,1.4851912921303165,0.4896795383095341,g,g,g,h,e,h,e,f
0.5020807930085671,-0.9018840697148047,1.5883892054225746,f,f,h,f,g,g,g,f
0.2228545192017961,-0.43136685218223164,-1.1888287804536213,h,f,g,h,f,e,h,h
0.8555523702469449,0.4986453129320051,-0.4337760136787035,g,g,g,h,e,h,e,e
0.9219343218078553,0.2202007963679508,-1.3783141783060988,h,e,h,g,e,h,f,h
0.17327434007075537,-0.005062284905785544,-0.5627613834767992,e,e,f,h,h,f,e,h
0.9074093954292055,0.03848205121225333,-1.3361865561691824,h,g,h,g,g,e,h,g
0.7793738587939769,0.25704503348183216,-0.47770659208668576,e,g,f,h,g,g,f,h
-0.8217672231107642,0.7954037251560876,-0.1857137418686096,f,e,g,f,e,g,g,e
0.4472415646733953,1.189604041676364,0.9885270767020342,g,g,g,e,e,h,h,e
1.5539694007271445,0.8011167828089595,-1.0870010830335144,h,g,g,e,e,h,h,e
0.6909975333523144,0.11768149408191297,-0.5074403487948751,e,f,g,h,g,f,f,h
-0.645452112401161,0.5085622923840545,0.8739550757456636,h,g,g,h,e,e,f,e
-2.8434586753185727,0.6990206374526858,0.32438596508201156,e,g,g,h,g,h,f,h
0.02891941003255572,1.1643657477960583,-0.1962929166550882,e,g,e,g,g,h,e,f
0.4305096800698468,-0.893623255813971,1.6919858447832912,f,f,h,f,g,g,f,f
0.6192794812052915,-0.5293551575440977,0.7386585802545487,e,f,h,g,h,f,g,f
-0.8114221522454588,0.7477505222009885,-0.08290479713912159,f,e,f,f,f,g,g,e
0.8870570213911587,0.25396750825124703,-1.3055053285277702,h,g,h,g,g,e,h,f
0.4997664825593773,-0.34342572454948206,1.876304585276456,f,f,f,f,h,g,h,g
-2.826065504740014,0.5517604003234049,0.5800134900132872,e,g,g,h,g,g,f,h
-0.6043673973762111,-0.8042203826904125,-0.6741891703338603,g,g,g,h,e,e,f,h
0.8997851598986611,-0.5925171059204722,0.9487569554638013,e,g,g,h,f,g,f,h
0.5770818588011349,-0.5781877560675472,0.9725730419481211,e,h,g,h,g,g,f,h
-0.41138010812278625,1.6719711615785267,0.3668226791728146,g,h,g,h,e,h,e,f
0.5317226892377076,-0.05302451498612171,-0.31660387155300446,f,e,e,g,g,f,g,e
-0.5112183878131521,1.5083224286475168,0.4080831482622986,h,g,g,e,e,e,f,h
-2.097259683831916,-1.0317035202356086,0.7905634743932103,h,e,h,e,h,h,e,h
-0.6267622696926893,0.5657350406888507,1.0624611578442824,h,h,g,h,e,e,f,h
-0.27610230658336526,1.1413217741068593,-0.12998679252954146,g,h,f,f,h,g,e,g
0.5341502523290028,1.3716341733335504,0.9971044902749642,h,g,g,e,e,h,h,e
0.36388264174106666,0.8940059914459669,0.921305342176462,g,f,g,e,f,h,e,f
1.4432966311393498,0.8731831691163761,-1.299351017251924,e,g,g,h,e,h,h,e
-1.8827289071430862,-1.5395467105358396,-0.678265438105035,f,h,f,f,h,h,f,g
0.6733346610499492,-0.5954186757486352,0.8789120026742256,e,f,g,g,h,e,g,f
-0.42040202070180593,-0.6633996745110219,-0.8044915596335569,e,f,h,g,h,e,g,f
-1.741071292774198,-1.5331755987286964,-0.4944327765909857,h,h,h,e,g,h,f,e
0.9595798379723044,0.7313846172422167,-0.6424732432458496,g,g,g,g,e,e,f,f
-1.982961098620939,-0.9596535937845654,0.615378217515711,f,f,f,f,g,f,h,g
0.32839659132219534,-1.0794681863006041,1.6288942692400632,f,f,h,f,h,f,g,g
0.6042204104373621,-0.5267310219156566,0.9135853493168993,e,f,h,g,h,e,g,f
-0.7321915129471752,0.46223901185118765,0.8169153857648734,h,g,g,h,e,e,f,h
0.15781112598729433,-0.05980108422957761,-0.582282077324282,e,e,f,h,h,f,e,f
-0.38626492357959463,0.49282151558052883,0.806726590743597,h,g,g,g,e,h,f,h
0.8418636335318769,0.06752860814903311,-0.49743994178637024,e,h,g,h,g,g,f,h
0.4013997199794919,0.962858559650777,1.0467950972909141,h,g,g,h,f,h,e,e
-2.916431306736502,0.5689509214712745,0.5591270984880354,e,g,g,h,g,g,f,h
0.4160277333989487,-0.1497030724705599,-1.4270956611957124,h,g,f,h,g,h,e,h
1.3534778505943243,0.5810345307433793,-1.1647149569016648,h,f,g,e,e,h,h,e
0.6256937333458527,-0.2728985158093863,1.8700788046065253,f,f,f,f,g,g,h,g
-0.5187318174374635,1.6688354930255516,0.3141770194188789,h,h,h,h,e,e,f,h
0.0550180986828708,0.9902759662336944,-0.261523316636036,g,h,h,e,g,h,f,e
0.6452385798603765,-0.44176578788950477,0.7495774450450026,e,g,g,h,g,f,f,h
-0.42819071587531776,1.706094843327404,0.3895580347218458,g,g,g,h,h,h,e,f
0.7439423462388787,0.28308765830314414,-0.6042781949591768,e,h,e,g,g,f,g,e
0.058050692976177994,1.0691245486872283,-0.02898649432450101,e,g,e,g,g,h,e,f
0.05895069338937381,0.602027651715904,-0.1839338042492603,f,h,e,h,g,f,f,f
-0.1618466278751276,0.7345834296518401,-0.28989554659650185,g,g,e,e,g,h,f,e
-0.6024505148653904,-0.7301418961432612,-0.6079517969120911,f,f,h,g,h,e,g,f
0.6611798642342603,0.24311617278702907,-0.3641726523027064,e,g,g,h,g,g,f,e
0.035374266397831186,0.7807955144892089,-0.37305676252829545,g,h,e,e,g,h,f,e
-0.7561130023686361,0.5286415370266747,0.8614367650416587,h,f,g,h,e,e,f,h
-0.05087772266456219,1.3810576762452904,-0.0754030062489576,f,g,f,f,h,h,f,g
0.707471577264777,-0.40200617037632136,1.9035182506890933,f,f,f,f,h,f,f,f
1.3626027957050184,0.8436698558379815,-1.342890399488288,h,e,h,g,e,h,f,h
-1.9987816420976123,-0.8557982412864327,0.922759369910312,h,e,h,e,h,h,e,h
0.44719518370733774,1.380277847284902,1.043595059065915,h,f,g,e,e,e,h,e
0.3903207761422237,1.325255433659974,0.9237702293489596,g,g,g,h,e,h,e,f
-0.4226908884930498,0.3617757351101807,0.874179135656755,h,g,g,h,e,e,f,h
0.6386194564330718,-0.2566879175307954,1.751767633792216,f,f,f,e,g,g,h,f
0.4140828682756993,-0.48206344190591854,1.7552903514910783,f,f,f,f,h,f,f,f
0.9964911566182527,0.2504124595619388,-1.442795897951369,h,g,g,h,f,e,h,h
-2.765472664459844,0.3912683772003186,0.4473747445683083,e,g,g,h,g,g,f,h
0.9439471626072266,0.5912703850606529,-0.6680331808903948,h,g,g,h,e,h,e,f
1.4146599027433884,0.8219304301647814,-1.208264130185644,h,g,g,f,f,h,h,e
0.9391508795347967,0.48905290671200796,-0.623430120731451,h,h,g,h,h,h,e,f
1.5352424226945136,0.857372479455615,-1.30444231938219,h,g,g,e,e,h,h,e
0.5977157275638183,1.1365460277873023,0.8312763679973311,g,g,g,h,h,h,e,f
0.520767575183352,-0.5384743410537557,0.8957247728709488,e,g,g,h,g,h,f,h
-1.7412741969625567,-1.5069729508635634,-0.8829996542238554,f,h,f,f,h,g,f,g
0.8320298097335269,0.18819451309095603,-0.547892625126475,h,g,g,f,e,h,h,e
0.12726095305621504,0.7240135943981992,-0.2278075210413154,g,h,e,e,g,g,f,e
1.4250474680549619,0.7627501555922065,-1.2289250516722068,h,h,h,g,e,h,f,h
0.5644356160618244,-0.34446764205008507,1.0375860708893874,e,g,g,h,g,g,f,h
-2.0189712882347943,-0.7359378671244599,0.7144040208929131,f,f,f,f,g,g,h,g
-1.8981511931766548,-1.5708466314703982,-0.6237494935259729,g,h,e,e,g,h,f,e
-0.5657221601293877,-0.7101995625255726,-0.7821920868302931,g,g,g,h,e,e,f,e
-0.02980204077457358,0.566908617484941,-0.38581652450712056,f,h,e,h,g,f,g,e
0.5512559708045708,1.1074905282343412,0.9690343800037624,g,g,g,h,e,h,e,f
-1.7661177067627776,-1.4468127850131125,-0.5410251821260372,g,h,e,e,g,h,f,e
0.46857263939325094,1.3001062345225467,1.0364549685584201,h,g,h,g,g,e,h,g
-0.4221737378186533,-0.7025839220536982,-0.6421860680665978,h,g,g,h,e,e,g,h
-0.603643693797801,0.8927523491326219,-0.1737064222579707,f,f,g,f,e,g,g,e
0.5938730348869,-0.45674927814632155,1.8917301190814229,g,f,f,f,f,g,h,g
1.0398341369593223,0.2934366612455295,-1.5055997594148098,h,g,g,h,f,e,h,h
0.6870718488410552,0.20998693833792273,-0.37311608741982366,f,h,e,h,g,f,g,e
-0.3322874282389603,1.5948091094375019,0.46123759609032366,h,g,g,h,e,e,f,h
0.9816686015707436,0.0670982840671578,-1.3814591639476668,h,g,h,g,g,e,h,g
0.7532694193625588,-0.3498326510359544,1.8692620722461286,g,g,g,e,f,h,e,f
-0.5899688549404727,0.38613265999818025,0.9125182898262932,h,g,g,h,e,e,f,h
0.4915458902973548,1.4545684857274126,0.9896524549902755,f,f,f,e,g,g,h,g
-2.8402775599289756,0.4148398690169268,0.335219664410544,e,g,g,h,g,g,e,h
0.7816829228161414,0.272075603069169,-0.36319049093043765,f,h,e,h,g,f,h,h
-0.6151225605412848,0.960100433725076,-0.20760324380707829,f,e,f,f,e,f,g,e
0.5071529034191912,-0.23699443731114328,-1.2525401699984082,h,f,g,h,f,e,h,h
0.6282562246058158,-1.1413879187142268,1.6037362370179984,f,e,h,f,g,h,g,f
0.7304208366258601,-0.4659832161585944,1.6848755012915304,f,f,f,f,h,f,f,f
-0.6734073088099617,0.6274364062034311,0.7156632248610305,h,g,g,h,e,e,f,h
-0.06688135164821102,0.8384445864369046,-0.1527365018435382,f,h,e,h,f,f,g,e
-0.4533246228276598,1.6535853687747104,0.40959014131484434,g,g,g,e,e,h,e,f
-0.17098287310650062,1.2884410466287364,0.0866835588973241,e,g,f,g,g,h,f,f
-4.1607433111848224E-4,1.1355227212842494,-0.15570328854539972,f,h,f,f,h,h,f,g
-0.6899251921425549,0.8636675656147855,-0.18486416164538585,f,e,f,f,e,f,g,e
-0.07958144738238931,0.6283148224951977,-0.32528592293612246,g,h,e,e,g,h,f,e
-0.05027565368416167,0.7972217782466493,-0.3411042485497767,g,h,e,e,g,h,f,f
0.6796056141741493,-0.6109477495968316,0.9625160689383332,e,g,g,h,g,g,f,g
0.8353580483221849,0.28459424613454265,-1.3084173237036572,h,g,h,h,f,h,h,h
0.1417919194402501,-0.02570640715727046,-0.6684088596596512,e,h,f,h,h,e,e,e
-0.09481057975013107,0.8060362141072459,-0.10069557542061794,f,h,e,h,g,f,g,e
0.2723264462580567,-0.3041772911038948,-1.311309180005115,h,g,f,h,f,e,h,h
-0.5243109024513606,1.7277767237236308,0.3769706071524245,g,g,g,h,e,h,e,f
-1.9562628340588755,-1.5696106116766657,-0.664473073160196,g,h,e,e,g,h,f,e
-1.8623768987462805,-1.5798478318842044,-0.5829314832683666,g,h,e,e,g,h,f,e
-1.993021841803056,-0.894454111126522,1.0059881117557867,f,f,f,f,g,g,g,g
0.8980768367799953,0.30715432333561793,-0.3121214445811281,f,h,e,h,g,f,g,e
1.067574363143843,0.7979075250303502,-0.656283949803274,g,f,g,h,e,h,f,f
0.7378492461600242,0.2680010526841886,-0.5960281347696688,e,g,f,h,g,h,f,h
0.398464952949253,1.6565979272395661,0.8267838473987661,h,g,g,e,e,h,g,e
-1.715851173552793,-0.875309472777615,0.6828734269902341,f,f,f,f,g,g,h,f
0.723341303186346,-0.37022282573956933,1.8668942811274105,f,f,f,f,h,f,f,f
-0.3050247224290593,1.744709119250793,0.27077526288136067,h,g,g,h,e,e,f,h
0.5756655347725748,-0.3656348847524104,1.8209024044759317,f,f,f,e,h,f,f,f
-0.4182134335780474,-0.8619736659579667,-0.7864830924453977,h,g,g,h,e,e,f,h
0.6700953709985199,0.2546359405876992,-0.29965740513890127,e,g,g,h,g,f,f,h
0.40943971776231547,0.12595045334378094,-0.5432434592065032,e,e,f,h,h,g,e,e
-0.04955744862204476,0.7904072875269622,-0.1816654209668544,f,h,e,h,g,f,g,e
-2.927937235841662,0.678146759517791,0.4947671118442763,e,g,g,h,g,g,f,h
-1.91412817836102,-1.46280829562818,-0.5143900528465741,f,h,f,f,h,h,f,g
-0.4851129164520497,0.4367490327214191,0.9672633460995391,h,g,g,h,e,e,f,h
0.5314452350250818,-0.419969733936573,1.9207861704820837,f,f,f,f,g,g,h,g
-0.6938702139214182,0.5880219005688927,0.9276330834980175,h,g,g,h,e,e,f,g
1.3143655055696708,0.8508191442918784,-1.1567363749774464,h,g,g,e,e,h,h,e
-2.9022590066457643,0.7173053288065624,0.5789318925935971,f,g,f,h,g,g,f,h
-0.38090353032634827,-0.7206090964240589,-0.7307348585565175,e,g,h,g,g,h,e,g
-0.5138751154531285,1.630761541179595,0.4644230455792703,h,g,g,h,e,e,f,h
0.28361799755904504,0.16393193526530647,-0.4208492184570582,e,e,f,h,h,f,e,h
-2.9573395862861567,0.45401516355947547,0.4668754182917266,e,f,g,h,g,g,f,h
0.23182703489345546,1.0785341990768023,1.1424917266554013,g,g,g,h,e,h,e,f
0.5136292318840685,-0.5237978643351413,0.8773814079007545,e,g,g,h,g,g,f,h
-0.630115925394689,1.7741840452546345,0.43820929634791594,g,g,g,h,e,h,e,f
0.007728613497197501,0.9621058044404828,-0.10590259249759387,e,g,e,g,g,e,e,f
1.3671967423235412,0.6326871932810665,-1.0164485881653782,h,g,g,e,e,h,h,e
0.33906760332833014,0.002492512791661766,-0.5471190520361708,e,e,f,h,h,f,e,e
-2.8057837695480616,0.49261678964428623,0.37486485978494505,h,g,g,h,g,g,f,h
-1.7367241708740169,-1.4262689695359652,-0.6498587593862509,f,h,g,f,g,g,f,f
-0.7288196345055299,0.9619762209856976,-0.06566481320759053,f,e,f,f,e,g,g,e
-1.9258706513747297,-0.9825566439540108,0.9577912696903708,h,e,h,e,h,h,e,h
-2.8597554337997853,0.5725379095699581,0.26714748659223847,e,f,g,h,g,g,f,h
-0.6827552574684164,0.9365189812990319,-0.14140267734323744,g,e,f,f,e,g,g,e
0.637073202189182,-0.7710703759268249,1.9594722240366098,f,f,f,f,g,g,h,h
1.0072114323245902,0.7506911540490686,-0.6242605336603528,g,g,g,h,e,h,e,f
0.5930722200114031,0.3098273302610244,-0.38237537658739373,h,g,h,e,e,h,g,e
0.43055931353962584,1.3696450616529785,0.9326636687595528,f,f,f,f,g,h,g,g
0.17617265808742713,-0.016884395416142742,-0.4703677259457292,e,e,f,h,h,f,e,e
0.5549718493842635,-1.0464887048717444,1.6786192059869407,f,f,h,f,g,g,h,e
0.37233831134924594,1.4973630044472077,0.9679195311387904,h,g,g,e,e,h,h,e
0.29679524845647665,-0.9722133316593935,1.6139935896424327,f,f,h,f,g,g,g,f
0.4216413471373358,1.4017287135564531,0.934656445850252,g,g,g,h,e,h,e,f
0.5715457833768567,-0.4606612156326205,1.866215134738818,f,f,f,f,h,f,f,e
-0.02075663810803132,0.6452734816744603,-0.3487738858756273,g,h,e,e,g,h,e,e
0.3002366567150497,1.0835633109716123,1.0253232661337153,h,f,g,g,h,e,h,g
-1.7601661647735254,-1.5127671441629065,-0.6882506461029823,f,h,f,f,g,h,f,g
-0.7821352216806869,1.0280359196501527,-0.26496005903571285,f,e,f,f,f,g,g,e
-0.17933641471465692,0.7822440522547969,-0.1481757303917158,g,h,e,e,g,h,f,e
-0.3972910378974333,0.4901051873726192,0.8140210976308537,h,g,g,h,e,e,f,h
-1.9601759836364936,-0.8360153602525088,0.8242989626440098,h,e,h,e,h,g,e,h
-0.5494043021738471,-0.8061657511143469,-0.6994060916578325,e,f,h,g,h,e,g,f
0.2945647948572503,0.9710080851868697,1.0210136715784184,g,g,g,h,e,h,e,f
-0.03545570187715191,0.7589515223644716,-0.11393327931389508,f,e,h,h,g,f,g,e
1.3107691648327744,0.7803908717587503,-1.229624649897929,h,g,g,e,e,h,h,e
-1.8983993884965753,-1.434619730916942,-0.5032979303506281,f,h,g,g,g,g,f,f
-0.5413541635547681,0.34375667563420276,0.8293541123285801,h,g,g,h,e,e,f,h
-0.4569615696817134,-0.6518636494867524,-0.503647198952954,e,f,h,h,h,e,g,f
0.6737247624740669,0.1326053515659687,-0.582454849493991,e,g,g,h,g,g,f,h
-1.8689461390220656,-1.4228528879588593,-0.5798558195818778,g,h,e,e,f,h,e,e
0.884684986377746,0.1424421001750655,-1.2862832669819289,h,g,h,g,g,e,h,g
-0.276113905130526,1.5234211737091996,0.42409958542152065,g,g,g,h,e,h,e,f
0.49742682560791174,0.8172444546059452,0.8667168250785671,h,g,h,g,f,e,h,g
0.10070951598694888,0.23845212148388834,-0.5240831735705573,e,e,e,h,h,f,e,e
-1.792617402045048,-1.5198210183321532,-0.7675658537518433,f,h,f,f,h,h,f,g
0.9223762191254492,0.571991279236809,-0.600957424979042,f,g,g,h,h,e,e,f
0.5218200446192497,1.0050319296706078,1.0443641956592067,g,g,g,h,e,h,e,f
-0.8387927746216822,1.0476026024791403,0.033738705196104224,f,e,f,f,e,g,g,e
0.63975791684175,-0.44494411230088954,2.014762839571232,g,g,g,h,h,h,e,f
0.5463490164182534,-0.8674640607208233,1.7659673748184395,e,h,g,h,e,f,e,e
0.7647998247981156,-0.41473772982010604,2.096451029709485,f,f,f,f,g,g,h,g
-0.11297071518601526,1.2694740045561879,-0.2153621868814053,f,h,f,f,h,h,f,g
0.417527392672579,0.9589543543429967,1.1277523954486346,g,g,g,h,e,h,e,f
0.45713756753806495,-0.19386217926775895,-1.442899288378027,h,g,g,h,f,e,h,h
-2.81367261691664,0.5406706706771178,0.16121997198129462,h,g,g,h,g,g,f,h
-1.7001873116121373,-1.5543973767376855,-0.7202290820416882,f,h,f,f,h,h,f,g
1.0972539249516242,0.04325545009796504,-1.4448706371325728,h,g,h,f,g,e,h,g
-1.8573373032369518,-1.3961929229253753,-0.3757133776737611,f,h,g,f,g,f,f,f
0.5274000014915579,1.1551915428162556,1.0701405286793928,h,g,h,g,g,e,h,g
-2.002133843929672,-0.8182477668696241,0.9046768853252631,f,f,g,f,g,g,h,g
-0.7349391603433126,1.0607303926559668,-0.29062833591601467,f,e,f,f,e,g,h,e
5.291861405640891E-5,1.1856769612144944,-0.15690311563649595,f,h,f,f,h,h,f,g
-0.26011815013489986,1.1513270129600166,-0.05043561390562326,f,h,f,f,h,h,f,g
