% inputNoiseStandardDeviation: 0.1
% numNoisyOutputColumns: 0
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$LimitedOutputsGenerator
% maxOutputVectorsPerInput: 3
% resultRows: 2000
% Number of inputs before adding noise (numInputsVectors): 20
% numOutputVectors = 20
% numInputVectors: 20
@RELATION 'synthetic: -c -8 '

@ATTRIBUTE x1	NUMERIC
@ATTRIBUTE x2	NUMERIC
@ATTRIBUTE x3	NUMERIC
@ATTRIBUTE class1	{e, f, g, h, i, j, k, l}
@ATTRIBUTE class2	{e, f, g, h, i, j, k, l}
@ATTRIBUTE class3	{e, f, g, h, i, j, k, l}
@ATTRIBUTE class4	{e, f, g, h, i, j, k, l}
@ATTRIBUTE class5	{e, f, g, h, i, j, k, l}
@ATTRIBUTE class6	{e, f, g, h, i, j, k, l}
@ATTRIBUTE class7	{e, f, g, h, i, j, k, l}
@ATTRIBUTE class8	{e, f, g, h, i, j, k, l}

@DATA
-0.41000063170063583,1.329446135169165,1.2273363166285702,e,l,h,j,j,k,i,e
1.5271569689302713,0.532299053518705,-0.6019722631622173,l,e,i,f,e,h,i,f
-0.11980318293791925,-0.8401407195629386,-0.3210102023311402,l,i,i,k,f,h,l,l
-0.0857742495893075,0.6284881061752028,1.0662243668827627,e,j,e,h,j,l,f,j
-0.1583217585584675,0.8161414940989888,0.2505186975639214,l,e,j,f,l,h,i,f
0.444720814640484,0.5398928902359362,-0.6128305808719614,g,l,k,i,k,f,i,k
-0.04095903488664606,0.684875797923476,0.9027849929555443,k,j,h,j,g,k,l,e
-0.1474369571091266,1.0238086775973876,0.36259906720174007,l,f,j,f,l,h,i,f
0.6981221937334132,-0.08782135942514939,1.5934725459445314,g,j,i,f,g,g,e,j
-0.051829299050445976,-0.898946913393364,-0.21399846676723833,l,i,h,k,f,h,l,l
1.1459893481522356,-0.773514264263816,-1.3561254089836718,e,l,h,j,j,k,i,e
1.478454600475471,0.625404481847248,-0.5215251482245583,f,f,i,f,h,j,f,l
-0.7954258591191007,0.8273863456187306,-1.2532948448139543,l,k,h,j,g,k,k,e
-0.20896218231341226,-0.9499496990707643,-0.30838033823589533,l,i,h,k,f,h,k,l
-0.5404815202076312,1.2969884500774898,0.5706143657147311,k,j,h,j,g,k,k,e
0.4992340367227652,0.5269713751400625,-0.637697813747619,g,l,k,i,k,e,i,l
-0.31958297295970683,1.245748621666888,1.2935730380861528,e,l,h,k,j,k,i,e
-0.15098305207190282,-0.9352846975193303,-0.11143788866830401,l,i,h,k,f,h,l,l
1.4884689376023696,0.4355314472841783,-0.5952736664898738,l,f,j,f,l,h,i,f
0.4432736866482052,0.4311617683907784,-0.836047382075454,g,l,k,i,k,f,i,k
0.904787056131967,1.6682503873896182,-0.7834423234319072,e,j,i,l,f,i,i,e
1.2467497698464844,1.5218059043589396,-2.1392968703008597,l,f,j,f,l,h,i,f
0.6027547175940309,-0.3286648213330001,1.6340194772739236,k,j,h,k,h,k,j,e
1.2618195762346827,0.7042559827735142,-1.0733189011236959,k,h,l,h,i,l,i,e
0.4931814330410163,0.1567625713024272,0.5954273220726615,i,h,h,j,h,h,l,j
1.0870454720618816,-0.8962366941735632,-1.3882595821852777,e,l,h,j,j,k,i,f
-0.6398131835245163,0.32146718565218246,1.8337077570895441,i,e,k,f,j,j,f,g
-0.7079294657585979,0.8276235177818171,-1.3994236891856646,k,j,h,j,g,l,k,e
1.3181719958890565,0.4674410118186393,-1.0108480283684114,k,h,l,h,h,k,i,e
-0.757025907635741,1.2410105980130521,0.4603960609764249,e,j,i,l,f,i,i,e
-0.32351157967970934,-0.8548994779369459,-0.39067511812143685,l,i,h,k,e,h,l,l
-0.13875699043289247,0.46524132682736213,0.8439645982519416,e,j,e,h,i,k,f,j
1.2072228799380007,1.5792555358348148,-2.0698348030300657,i,f,j,g,h,i,k,f
0.05377994797344689,1.1480267295734679,0.8713092686633513,l,f,j,f,l,h,i,f
1.1458776911150064,0.5462277325034883,-0.8390037268258353,k,h,l,h,h,k,i,e
-1.224742746433347,0.25059766897876373,-0.5974485119196917,g,l,k,i,k,f,i,k
-0.09243963554793229,-0.8129867011012196,-0.3709518288374888,l,i,h,k,f,h,l,l
1.344634034929056,1.7409433279449493,-2.1195487104451605,i,f,k,g,h,i,k,f
0.7477949766571285,0.15819742466795392,0.5844490010752595,i,f,k,g,h,i,j,f
-0.2793530108523968,-0.9957847510118213,-0.28129333651166777,l,i,h,k,f,i,l,l
-0.12723001686958207,0.17954945857855023,-0.638566129712959,f,f,i,f,h,j,f,l
-0.22252860953715403,1.3981761707111158,1.2971037433722539,e,l,h,j,j,k,i,e
-0.06752338086153609,0.5395640598071033,0.8185151249894327,e,j,e,h,j,l,f,j
0.7859844200906978,-0.43100623742891336,1.6205340817592073,k,j,h,j,f,k,k,e
1.1637138412305033,0.4565156639907473,-0.9156633388593736,l,h,l,h,h,j,i,e
-1.2898779743987745,0.142797887509668,1.875825712537882,e,e,k,i,k,f,l,l
1.2342595560385732,1.3993498024396627,-2.024136730510205,e,e,k,h,k,e,l,l
-0.5148158017460829,0.3271391231889465,1.9208171332067008,l,f,j,f,l,h,i,f
1.2468437774321575,0.43816074474517935,-0.6981896679240958,l,f,j,f,l,h,i,e
-0.3085241584549546,0.9120861848054505,0.14491312430732792,l,f,i,f,l,h,i,f
0.5460569900166191,0.5289242286929466,-0.817066580318362,g,l,k,i,k,f,i,k
-1.2629103504287975,0.19680669084415,1.9202222069762114,e,l,k,h,k,e,e,l
-1.392965263230239,0.08270955598296997,-0.33809422488203555,i,g,h,g,j,e,i,e
0.9104138300935682,-0.6941054758526966,-1.1458019400052089,e,l,h,j,j,k,i,e
-0.13274515164616357,-1.0666571750258362,-0.44829282642354107,l,i,h,k,f,h,l,l
-0.6961734736986254,0.784910746827664,-1.4748408034832925,i,i,h,j,i,h,j,k
1.3756253011329156,0.4666548559836998,-0.3868253253640832,l,f,j,f,l,h,i,e
-0.2044871094068516,-0.8563475317292386,-0.29997790652760853,l,i,h,k,f,h,l,l
1.0864852690421534,-0.790605951382037,-1.350423997322707,e,l,h,j,j,k,i,e
-0.3134101143027058,0.9495372896379841,0.07590975834264853,l,f,j,g,l,h,i,f
1.0711258794346479,0.6010218565961336,-0.8453588765592311,k,h,l,h,h,k,h,e
0.4900278259933609,0.7211662739071241,-0.7568834198736977,g,l,k,i,k,e,i,k
1.5180401053382109,0.5745423804903521,-0.7962419971714332,l,f,j,f,l,h,i,f
-0.7472280144457555,1.3821260701782232,0.4138886022781326,e,j,i,l,f,i,j,e
0.8422231215524414,-0.09589463017078996,1.5025223700532093,k,j,h,j,g,k,k,e
1.3601571179317793,0.31048666144621706,-0.6538659353104984,f,f,i,f,h,j,f,l
-0.3699585573959456,1.238495711891231,1.0309605585277293,e,l,h,i,j,k,i,e
0.9991601508184413,1.5938188624673395,-0.7293891563669754,i,i,h,j,i,h,k,j
0.9390737981933057,1.8850539138117162,-0.8646145712113995,i,i,h,j,i,h,k,k
0.9845343809935011,-0.7906655038107038,-1.123797950037889,e,l,h,j,j,k,i,e
0.2769969634051014,0.587194787701618,-0.840880851106857,g,l,k,i,k,e,i,k
-0.851600867668193,0.6924579806701785,-1.228955793045162,k,j,h,j,g,k,l,e
0.6449303333796939,0.32301905136062514,-0.5548981926539448,k,j,h,j,g,k,k,e
1.4339107582718165,0.26466866315241944,-0.6361303205359389,f,f,i,f,h,j,f,e
-0.5639176771254483,0.2788578198829573,1.7912519039646169,l,f,j,f,l,h,i,f
1.3904710903223065,-0.1400884175659245,1.241874445013844,i,f,k,g,h,j,k,f
-0.6104663575080855,1.341750942412264,0.5589010670561994,f,f,i,f,h,j,f,l
1.4362706987151623,1.5846659834227002,-2.0938895033032034,k,f,j,f,l,h,i,f
-0.07066300761142728,-0.9171409849628148,-0.11448134517661968,l,i,h,k,f,h,l,l
-0.16047150813864464,-1.032293076491441,-0.3455108955896723,l,i,h,k,f,g,l,l
1.5039965050697781,0.40915633603324686,-0.7149890369957329,f,f,i,f,h,k,f,l
1.2709933084866372,0.7529797605197577,-0.9438110495806493,k,h,l,h,h,j,i,e
0.67535919004555,-0.0727668350022565,1.6694372317826078,k,j,h,j,g,k,k,e
-0.04382089355135431,0.7927301078864576,0.6345652050769528,e,k,e,h,j,l,e,j
-0.7137381359862311,0.9150711262348016,-1.4592075950904881,i,i,h,i,i,g,k,j
1.3437705203224066,0.4098825360441136,-0.9509150133545836,k,i,k,h,h,j,i,e
0.7401908283090399,0.09894709570365656,0.4363648764993906,i,i,h,j,i,h,k,j
1.22539320495093,1.4007189881607736,-2.1998298019814606,l,f,j,f,l,g,i,f
-0.6782708520783176,0.33564067266272024,2.0055754649530173,l,f,j,f,l,h,i,f
-0.6495033157561243,0.35265739671994856,2.1071857571988692,i,e,k,f,j,j,f,g
1.215644413448788,0.48235088072691673,-1.0396123114926472,k,h,l,h,h,l,i,e
0.5798589774631592,0.23155162512459793,0.43731892163180436,i,i,h,j,j,h,k,j
0.6469486803947726,0.5073627623421135,-0.6888506212237632,g,e,k,i,k,f,i,k
1.4530116257344998,1.4885000334867398,-1.9973718781842025,h,f,k,g,h,i,k,f
-0.6785390001020875,1.4146266054777905,0.4630068102758391,k,j,h,j,g,k,k,e
-1.309395900811433,0.07988837220690798,-0.7181031817113439,h,k,k,i,k,f,i,k
1.0766636329690693,0.4710077152340189,-0.9592070943117481,k,h,l,h,h,k,i,e
-0.7791235568439067,1.3370051950807624,0.6446145294433618,k,j,h,j,g,k,k,e
-0.33474207456434873,1.230470470855761,1.3194374994153815,j,i,h,j,i,h,k,j
-1.391633257673661,0.24029405640734267,-0.6026106491205059,g,l,k,i,k,f,j,k
-0.8364210354703269,0.807943608324813,-1.3486578786653316,i,i,h,j,i,h,k,j
-0.6433321169062498,1.3737331067561642,1.3191598235977373,i,i,h,j,i,h,k,j
0.021162823936792557,0.6856993497574377,0.8210041108031516,i,e,k,f,j,j,g,h
0.5279035075401168,0.4723433524466071,-0.5961244445406065,g,l,k,i,k,f,i,k
-0.8584925703746245,0.7964364157510315,-1.3546453444921864,i,j,h,j,i,h,k,k
0.7093063562424489,0.1382803399051586,0.5519446734388885,i,i,h,j,i,h,k,j
1.2472616670268297,1.4375236298589995,-2.1765961338688973,e,e,k,h,k,l,l,l
0.6558909661801599,-0.23583156172084752,1.6038778574854429,k,j,h,j,g,k,k,l
-1.2605661808988358,0.2219159744886309,-0.4965266027984111,g,k,k,j,k,f,i,k
-0.05446047094595849,-1.0633084280953453,-0.18323357809814617,l,i,h,k,f,h,l,l
0.010233567113447264,0.012239528060754762,-0.766423684482945,f,f,i,f,h,j,f,l
-0.018945791969405643,0.1551119997145185,-0.591793269093096,i,i,i,j,j,j,l,f
1.2428484302108311,-1.0013394226904326,-1.3183650315879867,l,l,h,j,j,k,i,e
1.233759194818449,-0.2167781665788301,1.325511030321213,i,f,l,g,h,i,k,f
1.275614202205204,0.4511988779526085,-0.766954829609639,f,f,i,f,h,j,f,l
1.3136746469182208,-0.07636309098121877,1.4970202460276303,i,f,k,g,h,i,k,f
0.7316573168341969,0.27965691705151036,0.41664199592706813,i,i,h,i,i,h,k,j
1.4205159090283992,0.43681109917114097,-0.7750501862269497,l,f,j,f,l,h,h,f
-0.34685353668020413,1.3602557497350878,1.150354114832166,e,l,i,j,j,k,i,e
1.3322220996080887,0.43869302748507727,-0.524594241714267,l,f,j,f,l,h,i,f
-1.405220949371222,0.18931009554719433,1.9313171397767293,i,h,h,g,j,e,i,e
-0.6986154348024458,1.4480218407292078,0.5191522481837892,f,f,i,f,h,k,e,l
0.38583815803318694,0.029787706754409685,0.4618992810482204,i,i,h,j,i,h,k,j
-0.7021676619151415,0.7856486565585813,-1.2600380034510368,k,j,h,j,g,k,k,e
-0.7669027326683626,0.33917981240748996,1.9376560360248967,l,f,j,f,l,h,h,f
-0.18647838762877522,0.6854102991884042,0.8850056133510038,e,j,e,h,j,l,f,j
-0.8279005951451045,0.6484282172578826,-1.3586538952035918,i,i,h,j,i,h,k,j
0.9910611480663135,1.7940795643854188,-0.8471320259869708,i,i,h,j,h,h,k,j
1.3575743008105685,1.5193965049400229,-2.1089251455118445,l,f,j,g,l,h,i,f
1.5056458001447257,0.3182694597691247,-0.7332029948095465,l,f,j,f,l,h,i,f
1.2127923222536185,-0.9016711897390999,-1.3959291843108224,e,l,h,j,j,k,i,e
-0.29732626842891846,0.9375427083463351,-0.004695883246552651,l,f,j,g,l,h,i,f
0.9883208114717732,-0.7646722657692722,-1.2263894218228861,e,l,h,j,j,k,i,e
-0.711426496165894,0.23618377850611466,1.6936786421969752,l,f,j,f,l,h,i,f
1.1740428766333217,0.5453966775593725,-0.7780521641561406,k,h,l,h,h,k,i,e
0.494018526989237,0.6628265254874248,-0.7303856176559343,g,l,k,i,j,f,i,k
-0.7216344071526029,1.4313073104723752,0.460775563701754,k,j,h,j,g,k,k,e
-0.1191650158962415,0.16628464889340358,-0.8569944690461065,i,i,i,j,j,k,l,f
0.009119877095117399,0.6809000254365088,0.8968063259514628,e,j,e,h,j,l,f,j
-1.2772137817550289,0.3543208154388685,1.745929570465898,l,e,k,h,k,e,l,l
1.2135160577937403,0.056270008346163525,1.4224692642925796,i,f,j,g,h,i,k,f
0.2403332195418186,1.0559141391358164,1.1424583169325215,e,l,h,j,j,k,i,e
0.01682634777404267,0.15670939144251195,-0.7925672120222716,f,f,i,f,h,j,f,l
-0.16727196342252862,0.18848487032360584,-0.646192548192146,i,i,i,j,j,k,l,f
0.06710465239746115,0.6359407897931505,0.7164475716349799,h,e,k,f,i,j,f,g
-0.7641126784542493,0.6941253273920258,-1.2799811381238777,i,i,g,j,i,h,k,i
1.3908671253226335,1.530643793607796,-2.213081851767828,e,e,k,h,k,e,l,l
-1.5036224811658556,-0.058586898803040466,2.035525614443075,e,e,k,h,k,e,l,l
0.5690321565983681,-0.14788038086939984,1.5788622184388061,k,j,h,j,g,k,j,e
0.6693450703423974,0.1204672037301387,0.698601340302397,i,i,g,j,h,h,k,j
1.1930555043967797,1.6828093826414223,-2.070063287823014,l,f,j,f,l,h,i,e
-1.2725911749727754,0.31610494369187336,-0.6780616478256333,f,l,k,i,k,f,j,k
-0.5359111360930279,1.3854438938643607,1.2562250070356664,e,l,h,j,j,k,i,l
-1.2357453450730833,0.23144501087376754,-0.5638263113046467,g,l,k,i,k,f,i,k
-0.19611489547112998,1.5027725629596376,1.3417731990774209,e,l,h,j,j,k,i,e
0.5651733659549054,-0.3458059352970486,1.4501257656113478,k,j,h,j,g,k,k,e
-0.2668590290413883,0.22308228091576807,-0.7192638420097267,i,i,i,j,j,k,l,f
0.6806306106211956,-0.026957013678260894,1.6814036510594255,k,j,h,j,g,k,k,e
-0.15676536740142952,-1.04356366344048,-0.08330555154341729,l,i,h,k,g,h,l,l
1.3222169114371916,-0.2122815087879027,1.3979132930794957,i,f,k,g,i,i,l,f
0.6492717652790717,0.06628187035096719,0.41745892243320637,i,i,h,j,i,h,k,j
1.2267392366877443,-0.36083202114868623,1.2357076859922151,i,f,k,g,h,h,k,f
0.5007264462123133,0.4111742865567078,-0.7516886765083252,k,j,h,j,g,k,k,e
0.7046978739973027,0.1228819879336851,0.5371869744087655,i,i,h,j,i,h,k,j
-0.31593502512504196,1.5555534707449976,1.107045185864794,i,i,h,i,i,h,k,j
-0.4844622624998833,1.3639271938313298,0.38146393134373685,f,f,i,f,h,k,f,l
0.05091883217583411,-1.1401902170551086,-0.40619373443462214,l,i,h,j,f,h,l,l
-1.5336624479175087,0.24437122411175338,1.9580357075140833,i,g,h,g,j,e,i,e
-0.2572980879328686,1.265904208361303,1.195919369136801,e,l,h,i,j,k,i,e
0.6824097650024857,0.17067887983052127,0.6749139724416443,i,i,h,j,i,h,k,j
0.49162229516550093,0.15073412564025324,0.4008492976812651,i,g,k,g,h,i,k,f
-0.2505123026791314,0.6394214124621909,0.9036254525294682,i,e,k,f,j,j,f,g
0.5627987705029741,-0.2036310378920841,1.6743023907941406,k,j,h,j,g,k,k,e
0.777318126542939,-0.20325140367155392,1.756163761289785,k,j,h,j,g,k,k,e
-0.7869653783886574,0.8892072424611799,-1.4585922141952996,k,j,h,j,f,k,l,e
-0.11863532033663747,-0.9609437895296042,-0.4120772194640026,l,i,h,k,f,h,l,l
1.3264863450097126,0.5176842644473757,-0.9608165953880201,k,h,l,h,h,k,i,e
-0.06418010694799414,-1.0055222685108935,-0.18020651282041253,l,i,h,k,f,h,e,l
-0.2621065664506642,1.3022785171237825,1.3447680079445734,i,i,h,j,i,h,k,j
-0.785251746367802,0.9402807541913236,-1.2598254087991954,j,j,h,i,g,l,k,e
-0.3155803187774954,1.1889989929428477,1.301109651904913,i,i,h,j,i,h,k,j
-0.3684803181122581,0.7070721027633864,0.04232722983038467,l,f,j,f,l,g,i,f
-1.3762261757674654,0.24251083791948935,1.8242596197569836,e,e,k,h,k,e,l,l
1.167112829298234,0.37140513938016617,-0.7321763333335705,k,h,l,h,h,k,i,e
0.6794884543730669,-0.12775127545215959,1.578607645740673,k,j,h,j,g,k,k,e
-1.301285278272409,0.22345216007039378,1.852957157711364,j,g,h,g,j,e,i,e
1.2851408574078977,-0.2365419222660189,1.2439674889135568,i,f,k,g,h,j,k,f
-1.1212199588243614,0.36595586984107226,-0.785951147857624,i,g,h,g,j,e,i,e
0.5356807982004064,0.2438225600703733,-0.7479258721133611,g,l,l,i,k,f,j,k
-1.5411062736195829,0.2329431015597399,2.018782160266725,e,e,k,h,j,e,l,e
-1.4637149085346222,0.27564401350875545,1.7149886215113423,e,e,k,h,l,e,l,l
-0.6360632096592272,0.25552572601672213,1.857696201649775,i,e,k,f,j,j,f,g
1.3593945696129786,0.2738019521933793,-0.6442908108107078,i,i,h,j,j,h,k,j
-0.3138118668547899,1.2763565664572458,1.2405949200440072,i,i,h,j,i,h,j,j
1.4768929601232725,0.48149492599577975,-0.7667609052172739,l,f,j,f,l,h,i,f
-0.48473872859866185,1.2383345549041538,1.3889391951654075,i,i,h,j,i,h,l,j
-0.42622353971517923,1.3407947207530306,1.2964202036348282,e,l,g,k,j,k,i,f
1.0751650392576342,1.58957114725852,-2.221668256503312,i,e,l,g,h,i,k,f
1.404225915265037,-0.18205017074899016,1.522457490597172,i,f,k,f,h,i,j,f
1.2579477034320032,0.70752725421186,-0.7764881291323145,k,h,l,h,g,k,j,e
1.3448150195339266,0.3818092153209482,-0.5060498990762707,l,f,k,f,l,h,i,f
0.4660823975095256,0.48254530425372305,-0.8300391706346226,g,l,k,i,k,f,i,k
-0.940845490336507,0.8991008683308978,-1.131764519016684,h,i,h,j,i,h,k,k
-0.6868317169167951,1.3825218519234277,0.6335453349133766,k,j,h,j,g,k,k,e
-0.09118577033784717,0.8003484796721072,0.2366011440348848,l,f,j,f,l,h,i,f
0.5277041296588527,0.4071465924865428,-0.7869921374381539,h,l,k,i,l,f,i,k
0.6936155196385422,-0.049249837296027554,1.6309508003343594,f,j,j,f,g,f,e,j
1.113682834448576,-1.0405480356020396,-1.2371136160834795,e,l,h,j,j,k,i,e
1.0036813295193108,1.7147789522814172,-1.0529951907595474,i,i,h,j,i,h,k,j
-0.8519090853984538,1.3733442522757915,0.5641392264353929,k,j,h,j,g,k,k,e
0.08043169093690374,0.719730857167072,0.7652019163982399,e,j,e,h,j,l,f,j
-0.6369862468221729,0.3774621097526423,1.8090505864824178,l,f,k,f,l,h,i,f
-0.05701427522740421,0.14852059957649186,-0.9405090333252589,f,f,i,f,h,j,f,l
0.5039992210989397,0.30863729598553014,-0.6867971267501991,g,l,k,i,k,f,i,k
1.3984766247277634,-0.29526053582374656,1.252617827780715,i,f,k,g,h,i,k,f
-0.15297880469943348,0.8911007507934481,0.15037800830519502,l,f,j,f,k,i,i,f
-0.19136394591362715,-1.0761453377426675,-0.15991849170457073,l,i,i,l,g,h,l,l
-0.5387239712630305,0.3328707400774096,1.93394130894927,l,f,j,f,l,h,i,f
-1.4338745643083612,0.24732371698794559,-0.6300689580230442,g,l,k,i,k,f,i,j
-0.3001337135293018,0.8873821472768698,-0.14424201641276194,l,f,i,f,l,i,i,f
-1.4157606629893962,0.13053789478479355,-0.5027154669395962,i,g,i,g,i,e,i,e
1.3691663728375143,1.491426082629951,-2.009016990460075,e,e,k,h,k,e,l,l
-0.6217617160707777,0.39767010247006374,1.80834869205868,l,f,j,f,l,i,i,f
-0.24876161192741728,0.9021424358309724,0.11644593363139313,l,f,j,f,k,h,i,f
-0.4558142441280399,1.2649784434137759,1.1739405216003516,l,l,h,j,j,k,j,e
0.9606596788836165,1.7420323339281154,-0.7289954538891081,i,i,h,j,h,h,k,j
0.6816236387606411,0.4049362940223218,-0.6867563790684006,g,l,k,i,k,f,i,k
1.2063833133610316,0.5284592122632588,-0.6793941359381288,l,f,j,f,l,h,i,f
-1.277757368810771,0.2417548429054749,-0.5536834136443184,g,k,k,i,k,e,i,k
1.589254464650828,0.3709052257318838,-0.6829216308677188,f,f,i,f,h,j,f,l
-1.4878687386604879,0.13155993339008387,1.7890195006504337,e,e,k,h,k,e,l,l
