% continuousInputs: true
% inputNoiseStandardDeviation: 0.1
% addNoisyOutputs: true
% numNoisyOutputColumns: 3
% inputNoiseProbability: 0.1
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$LimitedOutputsGenerator
% maxOutputVectorsPerInstance: 3
% resultRows: 10000
% Number of instances before adding noise (numInputsVectors): 20
% numOutputVectors = 20
% numInputVectors: 20
@RELATION 'synthetic: -c -6 '
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE noise1 {n1, n2, n3, n4, n5, n6, n7, n8, n9, n10, n11, n12, n13, n14, n15, n16}
@ATTRIBUTE noise2 {n1, n2, n3, n4, n5, n6, n7, n8, n9, n10, n11, n12, n13, n14, n15, n16}
@ATTRIBUTE noise3 {n1, n2, n3, n4, n5, n6, n7, n8, n9, n10, n11, n12, n13, n14, n15, n16}
@ATTRIBUTE class1 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class2 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class3 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@DATA
-1.9940841022789402, -0.13101204161999075, -2.1750351675715245, n3, n3, n4, e, g, s
0.07246961267385156, -0.1506063169458203, -1.156083336141555, n5, n16, n15, u, p, f
-1.5233066250892768, -1.0047050654867495, -1.5255542101076325, n16, n5, n14, j, m, u
-0.2750064731114914, -0.03483562239426766, -0.16522962074781167, n12, n7, n4, l, h, f
1.0388234039065167, 0.7190247789102917, -2.1859670928904475, n4, n13, n11, r, u, s
1.3871142104963678, 0.7303103708676331, 0.11327132765959677, n5, n16, n13, r, u, s
0.9145548267145859, 0.132893014691577, 0.5953427933516294, n10, n4, n16, e, g, s
-1.6064859647780092, -0.957228238118311, -1.29512922393679, n16, n16, n2, k, r, m
0.24388253879218602, -0.12873792983253446, -1.143686561595011, n13, n3, n7, u, p, f
0.043132283170688054, 0.14206476819298872, -1.0746000242194456, n15, n7, n9, e, p, e
-0.03997691942480204, -1.0461779750182465, -0.06593014553162244, n15, n5, n12, o, q, p
0.4077069966623771, -1.037783820446201, 1.9534563995002157, n1, n1, n9, g, m, o
0.48746996736450854, 1.0621351707429905, -0.6778546732714422, n1, n9, n9, k, g, i
1.7986415224755745, 1.2051107087543713, 0.06998579159721634, n14, n7, n16, j, s, g
0.07980871218847566, -0.026216889816845383, -1.2884751787518747, n9, n4, n8, e, p, f
0.3841205469368393, 1.1681569604595072, -0.8091379361947643, n16, n12, n15, m, h, l
0.2552354979890601, -0.9517797750725954, 2.009368814336267, n4, n2, n1, g, m, o
-1.5736516102938969, -0.8888371287454535, -1.0870828750753785, n6, n4, n6, e, p, q
-1.1943182161544181, 0.9931466579854086, -1.2939309396433079, n3, n11, n3, q, i, i
1.5532734474557972, 0.889291464414405, -0.18911451879298566, n1, n7, n15, r, t, s
-1.1266796323499606, 1.8318762063015976, 0.6226993875604736, n8, n9, n9, k, r, l
-0.6102589675394311, 0.4832854614374688, -0.588472276871579, n10, n8, n13, f, o, p
0.9147751278485661, 0.2889580479254972, 0.4488686623189592, n11, n12, n14, e, g, s
-0.4200759690523839, -0.5426833058709836, -0.5443053051667798, n2, n4, n3, l, h, f
-1.3496056623877446, -1.0221327108621332, -1.6708916444342514, n7, n6, n14, j, m, e
-0.3415724340437377, 0.01577075897269381, -0.19596942021040376, n7, n2, n16, r, k, o
-1.4913181792561805, -0.9386436422239351, -1.3757210642099786, n14, n16, n13, j, m, u
-1.3037794949801635, 1.03092982725694, -1.2596646246471586, n10, n12, n8, e, o, g
1.8955971510424414, 1.2856272363751673, 0.07334222102683713, n9, n3, n12, j, s, g
-0.6714745108022919, -0.011206346304044268, -0.03282780292748767, n12, n13, n4, l, h, e
-1.0249274819673904, 1.8312310310535467, 0.8729368902121829, n6, n10, n8, k, s, l
0.008186474514086606, 0.1637432161313722, -1.2669410274261155, n4, n14, n4, u, p, f
-0.5921671308870446, 0.48279569512363624, -0.6607221781309699, n12, n11, n4, o, q, p
-0.8409153116621676, -1.4526696582356464, 0.43206491856600027, n5, n2, n14, j, m, u
-1.5811914175481843, -0.9225314599980524, -1.4595440614479924, n2, n6, n5, e, p, q
-0.5300739515956561, 0.4251565425793102, -0.7052973442652133, n12, n12, n2, f, o, p
0.1438087038955887, -1.206534759853085, 2.1212031204325177, n9, n1, n7, g, m, o
-1.2442445802038193, -0.9349133009078581, 0.18647587119369724, n15, n1, n15, l, h, f
-1.1672929567112071, 0.8360571456501902, -1.1885731772551045, n10, n2, n16, q, i, i
0.47611439533290606, 1.053566751176618, -0.46813942983824186, n11, n8, n4, k, g, j
-0.22948165868660764, -1.052418841597726, -0.027593198108082653, n7, n16, n5, u, m, h
0.018196903047382237, -0.0022280119443009623, -1.1499676511479302, n9, n7, n13, j, m, u
2.034655213445502, 1.225461862645452, 0.13491498573033184, n6, n16, n4, j, s, g
-0.5798408199436101, 0.5516687664003136, -0.5540770038765133, n3, n13, n1, j, m, u
1.9204470983190973, 1.161009280731638, 0.02045912790211271, n12, n16, n4, j, s, g
-0.8311869733862056, 1.755778336806929, 0.9479497148198259, n3, n7, n9, k, r, l
-0.24073081750956238, -0.9488112939443325, -0.09209769094533751, n2, n12, n16, o, p, p
-0.7715139121445677, -0.5633598740137803, -1.3330000207949972, n4, n10, n16, f, p, s
-1.7557759176078587, -0.15270203599686666, -1.9770401513043216, n3, n13, n2, e, g, s
1.091645936881689, 0.21874425343218548, 0.5417504954889085, n14, n15, n9, e, f, s
0.16777225048775646, 0.07694655357843005, -1.2070792694140953, n8, n14, n3, u, p, f
-0.04441270970115742, 0.10463113022984152, -1.2585470198020599, n4, n5, n14, j, m, u
-0.5257313024771592, 0.4517212460402038, -0.49365659209414603, n4, n15, n3, p, q, p
-2.0397923480267703, -0.19468350458814895, -2.0824467682177397, n15, n16, n12, e, g, s
0.7392850901990914, 0.14716290006017232, 0.34270958113437944, n16, n8, n6, e, f, s
-1.4209958451778695, -1.1083538449532004, -1.4923578133639153, n15, n7, n12, q, i, i
1.2268499161601365, 0.6806476571503807, 0.025779909352125013, n12, n4, n10, e, g, s
1.3609262607235697, 0.7807740206612535, 0.19489528065580516, n8, n16, n16, r, u, s
-1.007464474814421, -1.1845108422331618, 0.251564800424817, n7, n15, n7, k, m, u
-0.5582541364203036, 0.24376873431953092, -0.22139252132315848, n3, n5, n12, r, k, o
0.2317331297683752, -0.9073332075256864, 2.0550010222710657, n2, n6, n10, g, o, o
0.9709854468704899, 0.030497684697156885, 0.42996953075914607, n12, n1, n12, e, g, s
-1.3870374969096007, 0.9214523826897388, -1.386823521874401, n15, n1, n1, r, i, i
-1.1671017679472029, 0.9041210117373207, -1.2670594538635993, n4, n5, n11, q, i, i
1.4360777917529755, 0.800398934919655, -0.08894923671807312, n16, n1, n4, l, o, f
1.300922812126208, 0.6162971389200953, -0.19397022395047364, n4, n7, n14, r, u, s
1.0965518248367583, 0.8609475869087408, -1.961564809097741, n11, n4, n10, r, u, s
-1.1944287282990416, 0.8199279990434696, -1.2004050805762003, n2, n3, n6, q, i, i
-0.4739285592125031, 0.29140013967422107, -0.6014154854836855, n7, n13, n1, j, m, u
-1.0071956757502376, -0.43106362106122165, -1.6317114995250646, n8, n12, n6, h, p, s
-1.494804912018902, -0.9637917506283408, -1.5766877105045283, n13, n2, n15, p, i, i
-1.3087822682026535, -1.029231622363748, -1.3977073081085096, n11, n13, n13, q, i, i
0.13685696466751746, -0.026895770130364045, -1.0092568053813507, n16, n8, n4, u, p, f
-0.476780472625132, 0.26117341438265096, -0.2885103405855094, n4, n12, n14, r, k, o
-1.5841029592882363, -0.8786360721295632, -1.3937788638335002, n15, n1, n2, e, p, q
0.35956423436880935, 1.1174085080152063, -0.4683714687789551, n6, n8, n9, m, h, l
1.169682212671996, 0.7394846480173504, -2.042516909448767, n3, n14, n2, r, e, s
-0.6667985748758147, -0.4096322816020894, -0.4726545166293183, n12, n2, n15, l, h, f
-0.8580689668787571, 0.2524942943103212, 0.8902281645429778, n16, n5, n15, o, q, p
-1.1324663219644597, -1.4593447555153567, 0.4776388762902569, n5, n15, n15, j, m, u
-1.3690454814366766, -0.8869049219680969, -1.2927145405561857, n11, n12, n13, e, m, g
1.7868599857348118, 1.1701629328628815, -0.08765206959907265, n4, n16, n2, i, s, g
-0.37646776511267854, -0.9223811574155122, -0.2863157352203761, n13, n7, n10, e, m, g
-0.20551522313883472, -1.0738858542779939, -0.1351385680248324, n6, n7, n8, e, m, g
-1.060899990971721, 1.7332723580052365, 0.8403401952881149, n16, n14, n3, k, r, l
-1.655288502143794, -0.8790600087970607, -1.2950267308080274, n14, n15, n15, e, p, q
-0.43867869865954573, 0.18653949783700904, -0.1726303089060911, n5, n13, n8, l, h, f
1.0639349996503873, 0.5539149666148823, -2.061555375647931, n16, n9, n9, r, u, s
-0.18099836847989664, -0.928258298046806, -0.0882607012292777, n16, n9, n1, l, o, g
0.8105783325379371, 0.31760782439030144, 0.3042992951662641, n6, n5, n5, e, g, s
-1.024286092116362, 1.9163543433273609, 0.7830699554298429, n13, n13, n15, k, r, l
-1.0748878656836747, 0.8330207056348353, -1.2753442605720338, n10, n11, n15, e, m, g
-0.43788583100380873, 0.5883676981080628, -0.6955148430825887, n14, n9, n5, o, p, p
-1.0302818882824603, -1.2926628665041608, 0.2958901930606382, n2, n3, n8, j, l, u
0.9761559020851044, 0.6584061495585368, -2.043275600672057, n10, n1, n13, r, u, s
-0.9043158440283317, 0.3692731838163656, 0.6538984988840424, n1, n8, n5, f, o, p
-1.1419404793874188, 1.8784515374665023, 1.0349803608253236, n16, n7, n4, k, r, l
-0.6210417385799484, -0.5732457041279113, -0.45453399706408754, n6, n16, n11, l, h, f
-0.484770420631343, 0.1709526097130829, -0.20963256029043054, n14, n4, n15, r, k, o
0.10708658353158385, -0.9323544070704878, 2.001499392290703, n2, n12, n13, g, m, o
-0.3870332521603863, 0.443080144133961, -0.6378544572083106, n15, n12, n5, f, o, p
-1.089576432431611, 1.8924464673804358, 0.9137472940544157, n14, n1, n13, k, s, l
0.14901749012195448, -0.0821430083344512, -1.080646439938229, n2, n12, n1, u, p, f
-1.2759753996434533, 0.8731865716143379, -1.3373976363168314, n12, n4, n5, q, i, j
0.37539800069395424, 1.2487730074662122, -0.41297425035639923, n6, n3, n5, k, g, j
1.0669341902195362, 0.5188694232517472, -2.1061043650636657, n13, n5, n15, r, u, s
0.9829702439300366, 0.6946233573069978, -2.073791285308634, n7, n15, n1, r, u, s
1.15675310939874, 0.39084296676133, -2.124064672704644, n9, n5, n16, q, u, s
-1.4300362556434763, -1.094350668335976, -1.3673318485690775, n3, n5, n9, u, m, g
-0.5907517268090041, -0.5194349616684285, -0.4247065578555381, n15, n4, n16, l, h, f
-1.5734921552319114, -0.9349240326368772, -1.188618501416818, n12, n16, n9, e, m, g
-0.3206405398720758, -0.5254758006823513, -0.4143750739601567, n16, n13, n8, l, g, f
-1.0050328085141171, -0.9749654438769948, 0.2775310545557122, n5, n4, n6, j, m, f
-1.5653243567057695, -0.9826545623962728, -1.617582433137511, n3, n1, n14, q, i, i
-1.2762344216955952, 1.9155632477124067, 0.9591769139857199, n12, n13, n2, k, r, k
0.3660250739679055, -1.0767123295825114, 1.8909931339988981, n11, n1, n16, g, o, o
-0.5378565625374757, 0.3591404835633501, -0.47833153845082743, n10, n2, n7, o, q, p
-0.06960600543743399, 0.07497565930724559, -1.326722807288115, n1, n12, n12, e, p, f
1.1318674820700099, 0.3883987818810224, 0.45243870385203155, n16, n2, n12, e, g, s
-1.9695516479575406, -0.1873078944467303, -2.1367705241245956, n11, n8, n11, e, g, s
-1.1957088407901537, 0.8608365612338504, -1.4965190978470306, n16, n1, n11, e, m, g
-1.0992431674317045, -1.460021991123929, 0.21103754087870868, n8, n6, n16, j, m, u
-0.47730174349154886, 0.45994982532200696, -0.5105034365838573, n6, n8, n4, o, q, p
-0.5998649101281189, 0.4266015049022634, -0.7537820793508857, n6, n4, n8, o, q, p
0.13095111425671277, 0.12483882515614418, -1.1129160436826298, n2, n1, n11, u, p, f
-1.1662382830523546, 0.804407921860349, -1.2845142650917054, n5, n16, n15, e, m, g
0.9818914976802173, 0.156607696873237, 0.509279720604827, n1, n9, n13, e, g, s
0.3837755415988879, 0.9490396766884662, -0.4352354003788791, n3, n13, n15, m, h, l
2.023654077404655, 1.2713499657114886, -0.04449290442646832, n14, n2, n16, j, s, g
-0.37261174893891397, -0.9362486468206358, -0.12831630846337808, n16, n12, n5, l, o, f
0.21040393367619747, 0.05361899495476491, -1.1496230191730679, n16, n7, n11, j, m, u
-1.0464492985591398, -1.2913938947909738, 0.1260734444887367, n6, n9, n15, j, m, u
0.04080817511792427, -0.04718992229236972, -1.2030552829138386, n10, n7, n5, t, p, e
-1.1242845745207277, -1.5893366838005112, 0.23905672646385395, n7, n14, n2, j, m, u
-1.1256656806791354, -0.8918821190562748, 0.2893677554154616, n6, n11, n4, j, m, f
0.9785706039754958, 0.6852844691067356, -2.01940288284679, n13, n7, n3, q, u, s
1.3638946020044014, 0.4577814359228445, -0.07729535096352956, n5, n14, n13, l, o, f
-1.439164000912445, -0.9975759750816151, -1.4112172146703075, n12, n8, n7, q, i, i
-1.5787521091321526, -0.9815058078888765, -1.4996724580996998, n4, n7, n12, e, m, g
-1.1963791501470085, 1.726102185453005, 1.0084191814987615, n10, n9, n9, k, r, l
-1.8408703888141031, -0.34698466279603235, -1.7532281109701273, n1, n4, n5, k, s, g
-0.3404775373615758, 0.17331680154991821, -0.19787407178962535, n1, n4, n8, s, k, o
-1.149267384761743, -1.1007773431337204, 0.18738262160365732, n5, n15, n12, i, o, f
0.042110518020892426, -0.09954473952788719, -1.1600542590347152, n5, n10, n16, u, p, f
0.28137331152603884, 1.115376831511965, -0.5442894514920523, n15, n9, n9, m, i, l
-1.5391829180029648, -0.9210960550684415, -1.3828564013489568, n12, n11, n8, j, m, u
1.09139097639846, 0.6254693287135624, -2.052493154570077, n14, n9, n8, r, u, r
0.14648378305995258, 0.08068090971170672, -1.1932679874686802, n15, n5, n1, u, p, f
-1.087103029608349, 1.9178706056738557, 0.9933535423293981, n2, n11, n1, k, r, l
0.9112347511335775, 0.18625199832698733, 0.5276029636816165, n9, n12, n3, e, g, r
-1.3846896254136407, -1.0137270651552108, -1.4711969593251881, n11, n1, n8, j, m, u
-1.719368992876318, -1.0357848370410105, -1.464509660513242, n5, n12, n14, q, i, i
-1.9967042064489635, -0.1625970695284402, -1.929232561843315, n10, n11, n5, j, s, g
-0.9600910335716334, -1.5037137410274681, 0.39234770826552334, n10, n15, n4, j, m, u
-0.9818881249894333, 0.18805501163605381, 0.8663265700525442, n4, n9, n6, o, q, p
-1.0940309665310848, -1.0389329438970587, 0.26144736960117104, n15, n10, n4, j, m, f
0.9656642110737137, 0.20452186917229173, 0.572341917557123, n9, n13, n10, e, g, s
-1.1235644624502537, 1.7216755023955899, 0.9167485867622406, n3, n13, n16, k, r, l
-0.32898818312257494, -0.8540841488953914, -0.03180709473566493, n7, n14, n8, o, q, p
-0.18274302797173347, -1.042830905307133, -0.047556619962835604, n1, n8, n1, l, o, f
-1.5495070109721416, -0.87316148500875, -1.4982737754084092, n10, n12, n6, e, p, q
-0.6363310026577865, 0.06051611499923143, -0.1632289969075224, n2, n13, n13, r, k, o
-1.5632271309814347, -0.9020023998014105, -1.4924236989368949, n6, n12, n1, q, i, i
-1.0007023660080654, -1.420822167077756, 0.3656096727629765, n16, n10, n12, j, m, u
-1.767209414526195, -0.11404698298846563, -2.178378421291902, n5, n1, n5, e, g, s
0.9902224233308768, 0.3026600626967473, 0.6343900407948498, n9, n7, n12, e, h, s
1.1859259052901452, 0.7661303198381081, -2.028939595510943, n11, n6, n2, r, u, s
-0.3266618003867036, -0.004677186374587999, -0.23129565411454606, n10, n10, n2, l, h, f
-1.6047925715592675, -1.1478398648645542, -1.1687337859065001, n12, n9, n9, e, m, g
-1.6045006090730987, -0.9462304291116762, -1.415347568001258, n4, n13, n6, e, m, f
-1.4756388549550603, -1.1336186219449442, -1.5512706733398989, n2, n9, n15, j, m, u
-0.564355922273652, 0.34444596445655995, -0.6421912718546747, n3, n12, n10, o, r, p
-1.2842750308646351, 1.0064693711194395, -1.3950780614222298, n1, n9, n7, f, m, g
-0.711032441269644, -0.5674817578339392, -1.5041797269333887, n10, n16, n6, g, p, s
0.01597472476154274, -1.1642531285908135, -0.11018529946892892, n7, n3, n4, o, q, p
-1.0029726820607694, -1.443257881819352, 0.2632218462637491, n8, n15, n3, j, m, u
0.21078994092157316, 0.09085303241382665, -1.1301137651014053, n11, n3, n8, u, o, f
-0.21959073329968315, -0.017617594512550364, -1.343592691373491, n8, n10, n2, u, p, f
1.3822391301988193, 0.7088235587143374, -0.2094386373674197, n9, n14, n12, r, u, s
-0.44990174671975913, 0.20796635848361025, -0.02040127542584813, n3, n4, n14, l, h, e
-0.9296700102049035, 0.48817532749061254, 0.7590043103743145, n1, n11, n7, f, o, p
-1.1582016582409607, -0.7881896297448424, 0.40404390109049565, n6, n8, n10, l, h, f
-0.6224399896735313, 0.36598770822248006, -0.4121032407016668, n4, n16, n6, o, q, p
-1.0141922826316425, 0.5622763956229104, 0.742617974736777, n12, n8, n12, f, o, p
-0.37869410524710667, 0.14173396167168736, -0.12852126017964294, n7, n14, n12, l, h, f
-1.5254937302709284, -1.0378592957188257, -1.5242424006777422, n15, n10, n7, q, i, i
-0.05625299640276045, -0.8389238144409383, -0.15115183862490764, n12, n11, n16, l, o, f
1.753013060738375, 1.0408127481924736, 0.1658414484919753, n9, n3, n7, j, s, g
-1.1308105102248538, 1.0637733427615075, -1.2437519803858896, n12, n9, n14, u, m, g
-0.13433131795832493, -1.00866317634715, -0.10664384132541052, n7, n10, n5, e, m, g
-0.9087220601150511, -0.4046562750610789, -1.5622376613983702, n14, n13, n11, h, p, s
1.5009079782313546, 0.7529179318862305, -0.14601628575394815, n13, n16, n11, s, e, s
-0.8650892594517974, -0.5630117371339102, -1.5304004383210799, n13, n7, n7, g, p, s
-1.219623557223976, 1.0078990362807339, -1.3905951211922838, n2, n6, n10, e, m, g
-1.1648693001107833, 0.8616368879280063, -1.5568473859929408, n14, n8, n5, p, i, i
-1.8711822215064267, -0.12378352890959486, -2.3027227619009087, n7, n5, n16, e, h, s
-1.2172780417200677, 1.74597316048385, 0.7589728005885089, n3, n1, n12, k, r, l
-1.0391316263741188, -1.3492736576426267, 0.3517921032371262, n8, n5, n1, j, m, t
0.2595279732947864, -0.9433016051516856, 1.9628760708737882, n16, n3, n13, g, m, o
0.238602453786098, -1.0239915708154632, 1.9896874583867195, n8, n6, n9, g, m, o
-1.475338709579436, -1.0223102132379354, -1.5255442660002962, n10, n14, n11, q, i, h
-1.0947771825073067, 1.0107465117107517, -1.3898543912610277, n16, n7, n4, q, i, i
-0.7342716577366923, -0.6173323966827671, -1.5363813861275526, n10, n6, n12, f, o, r
-0.7459118974058931, -0.608497016030247, -1.7498348002955337, n3, n5, n13, h, p, s
-1.2818474498318102, 0.8515896157329238, -1.156799449803691, n12, n7, n1, e, m, g
0.0760808407600519, -0.23350836977615227, -1.2484481511621306, n8, n6, n15, u, p, f
-0.5212338657963281, 9.07555393601045E-4, -0.12686133348894682, n12, n5, n10, r, k, o
0.04999059484886087, -1.2241218084278616, 1.9791898420073186, n3, n3, n5, g, m, o
-0.7457599929299925, -0.6756524722940321, -0.3805357017294413, n12, n12, n8, l, h, f
0.8633522414539911, 0.6865513437832949, -1.9848097215500726, n8, n7, n7, s, u, s
1.1006242682628284, 0.604274805547862, -2.057602461497521, n8, n13, n14, r, u, s
-0.5908491138242034, -0.697644546148537, -0.2859412182751201, n14, n10, n12, l, h, f
-1.0784495908170295, -1.1603968021737998, 0.4174798327875443, n10, n4, n5, l, h, f
-1.2003444770033338, 0.8758444742831428, -1.3455823971342233, n6, n11, n5, q, i, i
-0.3388544204984299, 0.17326092347014105, -0.06694014452012696, n10, n15, n6, r, l, p
1.6065787255514912, 1.107440278774715, 0.03854363233104757, n7, n1, n13, j, s, h
-1.7605424792812934, -0.24180972098692322, -1.9863080541435931, n8, n6, n2, e, g, s
-1.0739737498432416, -0.9054205583735051, 0.17609300521184681, n14, n12, n9, l, h, f
-1.414632276005641, -0.9770184659815092, -1.2852720446927193, n6, n11, n1, q, i, i
-0.8518687687374963, -0.4019879797784005, -1.5551137321105892, n13, n2, n16, g, p, s
-0.9918100954226029, -1.5146472540994602, 0.41490615024511324, n2, n8, n7, j, o, u
-1.042187706884703, 1.8335193449538731, 0.8584986461744196, n15, n1, n10, k, r, l
-1.874675748972599, -0.15126159022469102, -2.0705663846712272, n7, n13, n1, j, s, g
0.12624174684456413, -0.1258918386067142, -1.2481465974489032, n3, n3, n9, u, p, f
-1.208916164183095, 0.8940874434860531, -1.3847491772914255, n3, n2, n3, u, m, g
-1.5596819586524937, -0.8103170301294483, -1.2477698152208692, n2, n15, n13, e, p, q
-0.5119049068373823, 0.6407631740264611, -0.3622133551336276, n7, n11, n4, j, m, u
-0.21444466683628016, 0.2509513257312688, -0.10406359892933645, n11, n4, n7, r, k, o
0.35995373344488785, -0.9904439568858673, 2.124669520579044, n16, n2, n13, g, m, o
-1.8881850219057688, -0.17344284944561628, -2.1492869097344736, n4, n4, n6, e, g, s
-0.2781033686029866, 0.05187525986644072, -0.2060036871183462, n2, n8, n9, l, h, f
0.3806628479752282, -0.8920233724285092, 1.9755970390119773, n2, n15, n4, g, m, o
-1.8950972294933253, -0.2823916924808673, -2.005596606492064, n10, n8, n9, e, g, s
-1.9269841568972244, -0.2688015505362573, -2.014052843782477, n7, n5, n1, e, g, s
0.9501088207936003, 0.11069765046978462, 0.3154999621249862, n8, n16, n1, e, g, s
-1.2232983687024899, 0.8927304780567916, -1.3904988989850864, n2, n9, n5, e, m, g
-0.9099422589249099, 0.38320506478993466, 0.7949312415235466, n4, n15, n13, f, m, p
0.13222577562763896, 1.1170665078465836, -0.6993772942897399, n8, n4, n3, m, g, l
-1.8999567022135304, -0.09080429456263125, -1.9627519152374022, n3, n11, n9, e, g, t
-1.9657153339002846, -0.2929968262626921, -2.0092750176696876, n4, n4, n2, e, g, s
-0.5506952646461338, 0.47939572380132106, -0.6498031801162971, n1, n6, n14, g, m, p
0.9450962111878349, 0.625999506778438, -2.108675006093715, n7, n7, n16, r, u, s
